ApplicantID	MandiriTestID	Score
MANDIRI20221025	2	67
MANDIRI20221026	1	81
MANDIRI20221026	2	62
MANDIRI20221027	1	67
MANDIRI20221027	3	55
MANDIRI20221028	1	82
MANDIRI20221028	2	92
MANDIRI20221029	1	91
MANDIRI20221029	2	57
MANDIRI20221030	1	91
MANDIRI20221030	2	58
MANDIRI20221032	1	69
MANDIRI20221032	2	58
MANDIRI20221033	1	54
MANDIRI20221033	3	64
MANDIRI20221034	1	61
MANDIRI20221034	3	54
MANDIRI20221035	1	91
MANDIRI20221035	3	93
MANDIRI20221036	1	77
MANDIRI20221036	3	94
MANDIRI20221037	1	55
MANDIRI20221037	3	65
MANDIRI20221038	1	51
MANDIRI20221038	3	76
MANDIRI20221040	1	59
MANDIRI20221040	2	99
MANDIRI20221041	1	72
MANDIRI20221041	3	56
MANDIRI20221042	1	83
MANDIRI20221042	3	97
MANDIRI20221043	1	67
MANDIRI20221043	2	83
MANDIRI20221044	1	99
MANDIRI20221044	2	72
MANDIRI20221045	1	62
MANDIRI20221045	2	78
MANDIRI20221046	1	93
MANDIRI20221046	2	66
MANDIRI20221047	1	67
MANDIRI20221047	2	52
MANDIRI20221048	1	65
MANDIRI20221048	3	76
MANDIRI20221049	1	93
MANDIRI20221049	3	98
MANDIRI20221050	1	67
MANDIRI20221050	3	67
MANDIRI20221051	1	67
MANDIRI20221051	2	99
MANDIRI20221052	1	66
MANDIRI20221052	2	88
MANDIRI20221053	1	97
MANDIRI20221053	3	62
MANDIRI20221054	1	60
MANDIRI20221054	2	92
MANDIRI20221055	1	88
MANDIRI20221055	3	55
MANDIRI20221056	1	95
MANDIRI20221056	2	91
MANDIRI20221057	1	73
MANDIRI20221057	2	73
MANDIRI20221058	1	100
MANDIRI20221058	2	80
MANDIRI20221059	1	94
MANDIRI20221059	2	89
MANDIRI20221060	1	89
MANDIRI20221060	3	92
MANDIRI20221061	1	53
MANDIRI20221061	3	61
MANDIRI20221062	1	73
MANDIRI20221062	3	53
MANDIRI20221063	1	68
MANDIRI20221063	3	96
MANDIRI20221064	1	79
MANDIRI20221064	2	89
MANDIRI20221065	1	88
MANDIRI20221065	3	100
MANDIRI20221066	1	69
MANDIRI20221066	3	50
MANDIRI20221067	1	85
MANDIRI20221067	3	53
MANDIRI20221069	1	66
MANDIRI20221069	2	56
MANDIRI20221071	1	55
MANDIRI20221071	2	61
MANDIRI20221074	1	76
MANDIRI20221074	3	74
MANDIRI20221075	1	86
MANDIRI20221075	3	94
MANDIRI20221076	1	52
MANDIRI20221076	2	97
MANDIRI20221078	1	89
MANDIRI20221078	3	60
MANDIRI20221079	1	67
MANDIRI20221079	2	83
MANDIRI20221080	1	92
MANDIRI20221080	2	89
MANDIRI20221081	1	67
MANDIRI20221081	2	67
MANDIRI20221082	1	54
MANDIRI20221082	2	56
MANDIRI20221084	1	56
MANDIRI20221084	3	100
MANDIRI20221085	1	66
MANDIRI20221085	2	82
MANDIRI20221086	1	53
MANDIRI20221086	2	71
MANDIRI20221087	1	95
MANDIRI20221087	3	54
MANDIRI20221088	1	87
MANDIRI20221088	2	93
MANDIRI20221089	1	84
MANDIRI20221089	2	52
MANDIRI20221090	1	83
MANDIRI20221090	2	86
MANDIRI20221091	1	62
MANDIRI20221091	2	95
MANDIRI20221092	1	80
MANDIRI20221092	2	83
MANDIRI20221093	1	86
MANDIRI20221093	3	79
MANDIRI20221094	1	80
MANDIRI20221094	3	83
MANDIRI20221095	1	50
MANDIRI20221095	3	69
MANDIRI20221096	1	99
MANDIRI20221096	3	69
MANDIRI20221097	1	87
MANDIRI20221097	3	56
MANDIRI20221098	1	76
MANDIRI20221098	3	90
MANDIRI20221099	1	58
MANDIRI20221099	3	77
MANDIRI20221101	1	63
MANDIRI20221101	2	89
MANDIRI20221102	1	63
MANDIRI20221102	3	92
MANDIRI20221103	1	81
MANDIRI20221103	3	94
MANDIRI20221104	1	98
MANDIRI20221104	2	97
MANDIRI20221105	1	100
MANDIRI20221105	2	84
MANDIRI20221106	1	53
MANDIRI20221106	3	74
MANDIRI20221107	1	55
MANDIRI20221107	3	95
MANDIRI20221108	1	98
MANDIRI20221108	2	61
MANDIRI20221109	1	89
MANDIRI20221109	3	99
MANDIRI20221110	1	69
MANDIRI20221110	3	81
MANDIRI20221111	1	69
MANDIRI20221111	3	50
MANDIRI20221112	1	60
MANDIRI20221112	3	52
MANDIRI20221113	1	71
MANDIRI20221113	3	73
MANDIRI20221114	1	95
MANDIRI20221114	3	81
MANDIRI20221115	1	63
MANDIRI20221115	3	63
MANDIRI20221116	1	65
MANDIRI20221116	2	96
MANDIRI20221117	1	54
MANDIRI20221117	2	75
MANDIRI20221118	1	94
MANDIRI20221118	3	82
MANDIRI20221119	1	89
MANDIRI20221119	3	86
MANDIRI20221120	1	76
MANDIRI20221120	3	69
MANDIRI20221121	1	99
MANDIRI20221121	2	84
MANDIRI20221122	1	88
MANDIRI20221122	2	69
MANDIRI20221123	1	74
MANDIRI20221123	2	74
MANDIRI20221124	1	92
MANDIRI20221124	2	99
MANDIRI20221125	1	54
MANDIRI20221125	2	67
MANDIRI20221126	1	77
MANDIRI20221126	3	90
MANDIRI20221127	1	84
MANDIRI20221127	2	64
MANDIRI20221128	1	69
MANDIRI20221128	2	55
MANDIRI20221129	1	76
MANDIRI20221129	3	63
MANDIRI20221130	1	61
MANDIRI20221130	3	68
MANDIRI20221131	1	50
MANDIRI20221131	3	62
MANDIRI20221132	1	71
MANDIRI20221132	3	76
MANDIRI20221133	1	84
MANDIRI20221133	2	100
MANDIRI20221134	1	65
MANDIRI20221134	2	84
MANDIRI20221136	1	97
MANDIRI20221136	3	71
MANDIRI20221137	1	62
MANDIRI20221137	2	53
MANDIRI20221138	1	78
MANDIRI20221138	3	82
MANDIRI20221139	1	74
MANDIRI20221139	3	75
MANDIRI20221140	1	69
MANDIRI20221140	2	86
MANDIRI20221141	1	70
MANDIRI20221141	2	80
MANDIRI20221142	1	76
MANDIRI20221142	3	79
MANDIRI20221143	1	89
MANDIRI20221143	2	83
MANDIRI20221144	1	69
MANDIRI20221144	3	93
MANDIRI20221145	1	93
MANDIRI20221145	3	54
MANDIRI20221148	1	77
MANDIRI20221148	2	87
MANDIRI20221149	1	97
MANDIRI20221149	3	50
MANDIRI20221150	1	55
MANDIRI20221150	2	92
MANDIRI20221152	1	65
MANDIRI20221152	3	74
MANDIRI20221153	1	96
MANDIRI20221153	3	54
MANDIRI20221155	1	68
MANDIRI20221155	3	75
MANDIRI20221156	1	52
MANDIRI20221156	2	85
MANDIRI20221157	1	66
MANDIRI20221157	3	74
MANDIRI20221158	1	82
MANDIRI20221158	2	82
MANDIRI20221159	1	53
MANDIRI20221159	2	88
MANDIRI20221160	1	80
MANDIRI20221160	3	63
MANDIRI20221161	1	62
MANDIRI20221161	2	51
MANDIRI20221162	1	64
MANDIRI20221162	3	53
MANDIRI20221163	1	63
MANDIRI20221163	2	89
MANDIRI20221164	1	77
MANDIRI20221164	2	75
MANDIRI20221165	1	77
MANDIRI20221165	2	69
MANDIRI20221166	1	80
MANDIRI20221166	3	81
MANDIRI20221167	1	79
MANDIRI20221167	3	87
MANDIRI20221168	1	99
MANDIRI20221168	2	92
MANDIRI20221169	1	77
MANDIRI20221169	2	59
MANDIRI20221170	1	77
MANDIRI20221170	2	86
MANDIRI20221171	1	69
MANDIRI20221171	2	74
MANDIRI20221172	1	79
MANDIRI20221172	3	70
MANDIRI20221173	1	82
MANDIRI20221173	3	69
MANDIRI20221174	1	100
MANDIRI20221174	2	97
MANDIRI20221175	1	80
MANDIRI20221175	2	75
MANDIRI20221176	1	53
MANDIRI20221176	3	91
MANDIRI20221178	1	83
MANDIRI20221178	3	70
MANDIRI20221179	1	79
MANDIRI20221179	2	68
MANDIRI20221180	1	94
MANDIRI20221180	3	76
MANDIRI20221181	1	63
MANDIRI20221181	3	91
MANDIRI20221183	1	93
MANDIRI20221183	2	88
MANDIRI20221184	1	71
MANDIRI20221184	2	58
MANDIRI20221185	1	62
MANDIRI20221185	2	78
MANDIRI20221186	1	65
MANDIRI20221186	2	97
MANDIRI20221187	1	61
MANDIRI20221187	3	92
MANDIRI20221188	1	66
MANDIRI20221188	2	75
MANDIRI20221190	1	62
MANDIRI20221190	2	98
MANDIRI20221191	1	65
MANDIRI20221191	3	100
MANDIRI20221192	1	54
MANDIRI20221192	2	90
MANDIRI20221193	1	84
MANDIRI20221193	2	69
MANDIRI20221194	1	74
MANDIRI20221194	2	92
MANDIRI20221195	1	67
MANDIRI20221195	2	78
MANDIRI20221197	1	73
MANDIRI20221197	2	67
MANDIRI20221198	1	68
MANDIRI20221198	3	64
MANDIRI20221200	1	68
MANDIRI20221200	2	83
MANDIRI20221201	1	63
MANDIRI20221201	2	98
MANDIRI20221202	1	53
MANDIRI20221202	2	73
MANDIRI20221203	1	51
MANDIRI20221203	2	67
MANDIRI20221204	1	53
MANDIRI20221204	2	94
MANDIRI20221205	1	68
MANDIRI20221205	3	98
MANDIRI20221206	1	55
MANDIRI20221206	3	55
MANDIRI20221207	1	51
MANDIRI20221207	2	57
MANDIRI20221208	1	97
MANDIRI20221208	3	73
MANDIRI20221210	1	70
MANDIRI20221210	2	62
MANDIRI20221211	1	76
MANDIRI20221211	3	60
MANDIRI20221212	1	68
MANDIRI20221212	2	72
MANDIRI20221213	1	89
MANDIRI20221213	2	96
MANDIRI20221214	1	99
MANDIRI20221214	3	88
MANDIRI20221215	1	88
MANDIRI20221215	3	99
MANDIRI20221216	1	59
MANDIRI20221216	3	84
MANDIRI20221217	1	62
MANDIRI20221217	3	75
MANDIRI20221218	1	51
MANDIRI20221218	3	64
MANDIRI20221219	1	93
MANDIRI20221219	3	72
MANDIRI20221220	1	82
MANDIRI20221220	2	50
MANDIRI20221221	1	65
MANDIRI20221221	3	81
MANDIRI20221222	1	52
MANDIRI20221222	3	59
MANDIRI20221223	1	94
MANDIRI20221223	3	83
MANDIRI20221225	1	81
MANDIRI20221225	3	82
MANDIRI20221226	1	86
MANDIRI20221226	2	70
MANDIRI20221227	1	58
MANDIRI20221227	2	88
MANDIRI20221229	1	81
MANDIRI20221229	3	97
MANDIRI20221230	1	88
MANDIRI20221230	2	93
MANDIRI20221231	1	69
MANDIRI20221231	3	66
MANDIRI20221232	1	79
MANDIRI20221232	2	60
MANDIRI20221233	1	57
MANDIRI20221233	3	79
MANDIRI20221234	1	55
MANDIRI20221234	3	88
MANDIRI20221235	1	100
MANDIRI20221235	2	59
MANDIRI20221236	1	84
MANDIRI20221236	2	93
MANDIRI20221237	1	59
MANDIRI20221237	3	100
MANDIRI20221238	1	67
MANDIRI20221238	3	83
MANDIRI20221239	1	53
MANDIRI20221239	3	54
MANDIRI20221243	1	99
MANDIRI20221243	2	86
MANDIRI20221244	1	86
MANDIRI20221244	3	87
MANDIRI20221246	1	56
MANDIRI20221246	2	96
MANDIRI20221247	1	97
MANDIRI20221247	3	85
MANDIRI20221249	1	80
MANDIRI20221249	2	56
MANDIRI20221251	1	84
MANDIRI20221251	2	72
MANDIRI20221252	1	79
MANDIRI20221252	3	93
MANDIRI20221254	1	86
MANDIRI20221254	3	68
MANDIRI20221255	1	66
MANDIRI20221255	3	90
MANDIRI20221256	1	92
MANDIRI20221256	3	100
MANDIRI20221257	1	97
MANDIRI20221257	2	54
MANDIRI20221258	1	68
MANDIRI20221258	2	74
MANDIRI20221259	1	51
MANDIRI20221259	2	71
MANDIRI20221263	1	92
MANDIRI20221263	3	71
MANDIRI20221264	1	81
MANDIRI20221264	3	72
MANDIRI20221265	1	62
MANDIRI20221265	3	70
MANDIRI20221266	1	72
MANDIRI20221266	3	70
MANDIRI20221267	1	70
MANDIRI20221267	3	65
MANDIRI20221268	1	62
MANDIRI20221268	2	77
MANDIRI20221269	1	53
MANDIRI20221269	3	54
MANDIRI20221270	1	81
MANDIRI20221270	3	64
MANDIRI20221272	1	60
MANDIRI20221272	2	94
MANDIRI20221273	1	93
MANDIRI20221273	3	61
MANDIRI20221274	1	53
MANDIRI20221274	3	100
MANDIRI20221275	1	94
MANDIRI20221275	2	51
MANDIRI20221276	1	75
MANDIRI20221276	3	51
MANDIRI20221277	1	68
MANDIRI20221277	3	70
MANDIRI20221278	1	53
MANDIRI20221278	2	67
MANDIRI20221279	1	62
MANDIRI20221279	2	56
MANDIRI20221280	1	87
MANDIRI20221280	2	90
MANDIRI20221281	1	80
MANDIRI20221281	3	81
MANDIRI20221282	1	54
MANDIRI20221282	3	66
MANDIRI20221284	1	95
MANDIRI20221284	2	51
MANDIRI20221285	1	67
MANDIRI20221285	3	53
MANDIRI20221286	1	88
MANDIRI20221286	2	85
MANDIRI20221287	1	67
MANDIRI20221287	2	74
MANDIRI20221290	1	60
MANDIRI20221290	3	52
MANDIRI20221292	1	55
MANDIRI20221292	2	95
MANDIRI20221293	1	88
MANDIRI20221293	2	85
MANDIRI20221294	1	84
MANDIRI20221294	3	99
MANDIRI20221295	1	67
MANDIRI20221295	2	95
MANDIRI20221296	1	66
MANDIRI20221296	3	64
MANDIRI20221297	1	89
MANDIRI20221297	3	93
MANDIRI20221298	1	95
MANDIRI20221298	3	74
MANDIRI20221299	1	71
MANDIRI20221299	2	67
MANDIRI20221300	1	64
MANDIRI20221300	3	67
MANDIRI20221301	1	100
MANDIRI20221301	2	61
MANDIRI20221302	1	67
MANDIRI20221302	2	97
MANDIRI20221303	1	92
MANDIRI20221303	2	95
MANDIRI20221304	1	53
MANDIRI20221304	2	54
MANDIRI20221305	1	61
MANDIRI20221305	3	66
MANDIRI20221307	1	63
MANDIRI20221307	3	74
MANDIRI20221308	1	71
MANDIRI20221308	2	84
MANDIRI20221309	1	60
MANDIRI20221309	3	71
MANDIRI20221311	1	55
MANDIRI20221311	3	81
MANDIRI20221312	1	79
MANDIRI20221312	3	80
MANDIRI20221313	1	90
MANDIRI20221313	2	91
MANDIRI20221314	1	70
MANDIRI20221314	3	53
MANDIRI20221315	1	86
MANDIRI20221315	2	87
MANDIRI20221316	1	89
MANDIRI20221316	2	94
MANDIRI20221318	1	73
MANDIRI20221318	2	90
MANDIRI20221319	1	100
MANDIRI20221319	3	87
MANDIRI20221321	1	53
MANDIRI20221321	2	66
MANDIRI20221322	1	65
MANDIRI20221322	2	97
MANDIRI20221324	1	65
MANDIRI20221324	3	66
MANDIRI20221325	1	79
MANDIRI20221325	2	99
MANDIRI20221326	1	96
MANDIRI20221326	2	99
MANDIRI20221327	1	74
MANDIRI20221327	3	81
MANDIRI20221328	1	67
MANDIRI20221328	3	60
MANDIRI20221329	1	88
MANDIRI20221329	2	51
MANDIRI20221330	1	66
MANDIRI20221330	2	73
MANDIRI20221331	1	95
MANDIRI20221331	3	84
MANDIRI20221332	1	95
MANDIRI20221332	2	57
MANDIRI20221333	1	53
MANDIRI20221333	2	75
MANDIRI20221334	1	83
MANDIRI20221334	2	71
MANDIRI20221336	1	63
MANDIRI20221336	3	52
MANDIRI20221337	1	67
MANDIRI20221337	3	99
MANDIRI20221338	1	74
MANDIRI20221338	3	62
MANDIRI20221339	1	71
MANDIRI20221339	2	82
MANDIRI20221340	1	80
MANDIRI20221340	2	71
MANDIRI20221341	1	96
MANDIRI20221341	3	92
MANDIRI20221343	1	63
MANDIRI20221343	3	80
MANDIRI20221344	1	51
MANDIRI20221344	3	87
MANDIRI20221345	1	95
MANDIRI20221345	2	58
MANDIRI20221347	1	80
MANDIRI20221347	2	74
MANDIRI20221348	1	81
MANDIRI20221348	3	62
MANDIRI20221349	1	55
MANDIRI20221349	3	82
MANDIRI20221350	1	70
MANDIRI20221350	2	80
MANDIRI20221351	1	99
MANDIRI20221351	3	96
MANDIRI20221352	1	58
MANDIRI20221352	2	92
MANDIRI20221353	1	57
MANDIRI20221353	3	70
MANDIRI20221354	1	93
MANDIRI20221354	3	93
MANDIRI20221356	1	68
MANDIRI20221356	2	73
MANDIRI20221357	1	57
MANDIRI20221357	3	70
MANDIRI20221358	1	50
MANDIRI20221358	2	94
MANDIRI20221359	1	50
MANDIRI20221359	3	75
MANDIRI20221360	1	64
MANDIRI20221360	2	80
MANDIRI20221361	1	59
MANDIRI20221361	2	64
MANDIRI20221362	1	90
MANDIRI20221362	3	92
MANDIRI20221363	1	62
MANDIRI20221363	3	60
MANDIRI20221364	1	66
MANDIRI20221364	2	91
MANDIRI20221367	1	79
MANDIRI20221367	3	52
MANDIRI20221371	1	100
MANDIRI20221371	3	63
MANDIRI20221372	1	67
MANDIRI20221372	3	63
MANDIRI20221373	1	99
MANDIRI20221373	2	75
MANDIRI20221374	1	79
MANDIRI20221374	2	78
MANDIRI20221375	1	96
MANDIRI20221375	3	56
MANDIRI20221377	1	61
MANDIRI20221377	2	75
MANDIRI20221378	1	68
MANDIRI20221378	3	87
MANDIRI20221379	1	83
MANDIRI20221379	3	76
MANDIRI20221380	1	56
MANDIRI20221380	2	98
MANDIRI20221381	1	61
MANDIRI20221381	2	57
MANDIRI20221382	1	97
MANDIRI20221382	2	86
MANDIRI20221383	1	76
MANDIRI20221383	2	72
MANDIRI20221384	1	64
MANDIRI20221384	2	76
MANDIRI20221385	1	74
MANDIRI20221385	2	70
MANDIRI20221386	1	60
MANDIRI20221386	3	57
MANDIRI20221387	1	98
MANDIRI20221387	2	86
MANDIRI20221388	1	75
MANDIRI20221388	3	100
MANDIRI20221389	1	55
MANDIRI20221389	2	74
MANDIRI20221390	1	71
MANDIRI20221390	3	94
MANDIRI20221392	1	100
MANDIRI20221392	2	65
MANDIRI20221393	1	74
MANDIRI20221393	3	83
MANDIRI20221395	1	97
MANDIRI20221395	3	58
MANDIRI20221397	1	84
MANDIRI20221397	3	88
MANDIRI20221398	1	52
MANDIRI20221398	2	74
MANDIRI20221399	1	67
MANDIRI20221399	2	84
MANDIRI20230001	1	55
MANDIRI20230001	3	98
MANDIRI20230002	1	90
MANDIRI20230002	3	88
MANDIRI20230003	1	63
MANDIRI20230003	3	57
MANDIRI20230004	1	93
MANDIRI20230004	2	64
MANDIRI20230005	1	82
MANDIRI20230005	3	62
MANDIRI20230006	1	89
MANDIRI20230006	3	77
MANDIRI20230007	1	78
MANDIRI20230007	2	66
MANDIRI20230008	1	92
MANDIRI20230008	2	73
MANDIRI20230009	1	69
MANDIRI20230009	3	66
MANDIRI20230010	1	95
MANDIRI20230010	3	64
MANDIRI20230011	1	97
MANDIRI20230011	2	60
MANDIRI20230012	1	89
MANDIRI20230012	2	99
MANDIRI20230013	1	76
MANDIRI20230013	3	55
MANDIRI20230014	1	93
MANDIRI20230014	2	73
MANDIRI20230015	1	84
MANDIRI20230015	2	82
MANDIRI20230016	1	71
MANDIRI20230016	2	56
MANDIRI20230017	1	61
MANDIRI20230017	2	84
MANDIRI20230018	1	55
MANDIRI20230018	2	80
MANDIRI20230019	1	88
MANDIRI20230019	2	59
MANDIRI20230020	1	65
MANDIRI20230020	3	50
MANDIRI20230021	1	66
MANDIRI20230021	2	50
MANDIRI20230022	1	87
MANDIRI20230022	2	55
MANDIRI20230023	1	56
MANDIRI20230023	3	55
MANDIRI20230024	1	77
MANDIRI20230024	2	54
MANDIRI20230025	1	83
MANDIRI20230025	3	80
MANDIRI20230026	1	93
MANDIRI20230026	3	80
MANDIRI20230027	1	86
MANDIRI20230027	2	81
MANDIRI20230028	1	83
MANDIRI20230028	2	83
MANDIRI20230029	1	55
MANDIRI20230029	3	58
MANDIRI20230030	1	72
MANDIRI20230030	3	94
MANDIRI20230031	1	87
MANDIRI20230031	3	98
MANDIRI20230032	1	58
MANDIRI20230032	3	66
MANDIRI20230033	1	67
MANDIRI20230033	3	83
MANDIRI20230034	1	64
MANDIRI20230034	2	88
MANDIRI20230035	1	88
MANDIRI20230035	3	86
MANDIRI20230036	1	54
MANDIRI20230036	3	93
MANDIRI20230038	1	74
MANDIRI20230038	3	68
MANDIRI20230039	1	80
MANDIRI20230039	2	64
MANDIRI20230041	1	85
MANDIRI20230041	3	62
MANDIRI20230043	1	66
MANDIRI20230043	3	78
MANDIRI20230044	1	88
MANDIRI20230044	2	60
MANDIRI20230045	1	99
MANDIRI20230045	3	93
MANDIRI20230046	1	93
MANDIRI20230046	2	77
MANDIRI20230047	1	90
MANDIRI20230047	2	67
MANDIRI20230048	1	82
MANDIRI20230048	2	56
MANDIRI20230049	1	88
MANDIRI20230049	3	77
MANDIRI20230050	1	65
MANDIRI20230050	3	51
MANDIRI20230051	1	71
MANDIRI20230051	2	59
MANDIRI20230052	1	59
MANDIRI20230052	3	73
MANDIRI20230054	1	77
MANDIRI20230054	2	51
MANDIRI20230055	1	96
MANDIRI20230055	3	60
MANDIRI20230056	1	64
MANDIRI20230056	3	51
MANDIRI20230057	1	73
MANDIRI20230057	3	56
MANDIRI20230058	1	95
MANDIRI20230058	3	61
MANDIRI20230059	1	65
MANDIRI20230059	3	50
MANDIRI20230060	1	84
MANDIRI20230060	3	96
MANDIRI20230061	1	68
MANDIRI20230061	3	57
MANDIRI20230063	1	87
MANDIRI20230063	3	94
MANDIRI20230064	1	50
MANDIRI20230064	3	58
MANDIRI20230065	1	60
MANDIRI20230065	3	54
MANDIRI20230066	1	76
MANDIRI20230066	3	79
MANDIRI20230067	1	68
MANDIRI20230067	3	52
MANDIRI20230068	1	78
MANDIRI20230068	3	67
MANDIRI20230069	1	92
MANDIRI20230069	2	79
MANDIRI20230070	1	79
MANDIRI20230070	2	90
MANDIRI20230071	1	56
MANDIRI20230071	2	94
MANDIRI20230072	1	91
MANDIRI20230072	2	64
MANDIRI20230073	1	66
MANDIRI20230073	2	59
MANDIRI20230074	1	85
MANDIRI20230074	2	100
MANDIRI20230075	1	92
MANDIRI20230075	3	72
MANDIRI20230076	1	62
MANDIRI20230076	3	66
MANDIRI20230077	1	77
MANDIRI20230077	2	70
MANDIRI20230078	1	90
MANDIRI20230078	3	66
MANDIRI20230079	1	51
MANDIRI20230079	3	92
MANDIRI20230080	1	65
MANDIRI20230080	2	71
MANDIRI20230081	1	98
MANDIRI20230081	3	52
MANDIRI20230082	1	98
MANDIRI20230082	3	63
MANDIRI20230083	1	70
MANDIRI20230083	2	78
MANDIRI20230084	1	98
MANDIRI20230084	3	96
MANDIRI20230085	1	66
MANDIRI20230085	2	55
MANDIRI20230086	1	75
MANDIRI20230086	3	79
MANDIRI20230087	1	75
MANDIRI20230087	2	76
MANDIRI20230088	1	95
MANDIRI20230088	2	90
MANDIRI20230089	1	81
MANDIRI20230089	3	64
MANDIRI20230090	1	97
MANDIRI20230090	3	66
MANDIRI20230091	1	77
MANDIRI20230091	3	94
MANDIRI20230093	1	62
MANDIRI20230093	3	84
MANDIRI20230094	1	52
MANDIRI20230094	2	92
MANDIRI20230095	1	92
MANDIRI20230095	3	59
MANDIRI20230096	1	88
MANDIRI20230096	2	61
MANDIRI20230097	1	55
MANDIRI20230097	2	76
MANDIRI20230098	1	57
MANDIRI20230098	3	98
MANDIRI20230099	1	53
MANDIRI20230099	2	62
MANDIRI20230101	1	79
MANDIRI20230101	2	98
MANDIRI20230102	1	55
MANDIRI20230102	3	92
MANDIRI20230103	1	84
MANDIRI20230103	2	65
MANDIRI20230104	1	88
MANDIRI20230104	3	86
MANDIRI20230105	1	90
MANDIRI20230105	2	70
MANDIRI20230106	1	88
MANDIRI20230106	2	57
MANDIRI20230107	1	73
MANDIRI20230107	2	60
MANDIRI20230108	1	66
MANDIRI20230108	3	76
MANDIRI20230109	1	81
MANDIRI20230109	3	63
MANDIRI20230110	1	61
MANDIRI20230110	3	61
MANDIRI20230111	1	85
MANDIRI20230111	2	85
MANDIRI20230112	1	66
MANDIRI20230112	2	53
MANDIRI20230113	1	62
MANDIRI20230113	3	89
MANDIRI20230114	1	75
MANDIRI20230114	3	50
MANDIRI20230115	1	69
MANDIRI20230115	2	81
MANDIRI20230116	1	57
MANDIRI20230116	3	86
MANDIRI20230117	1	74
MANDIRI20230117	2	74
MANDIRI20230118	1	84
MANDIRI20230118	3	92
MANDIRI20230119	1	82
MANDIRI20230119	2	74
MANDIRI20230120	1	92
MANDIRI20230120	2	64
MANDIRI20230121	1	59
MANDIRI20230121	3	100
MANDIRI20230122	1	66
MANDIRI20230122	3	62
MANDIRI20230123	1	73
MANDIRI20230123	2	78
MANDIRI20230124	1	66
MANDIRI20230124	3	52
MANDIRI20230125	1	97
MANDIRI20230125	3	84
MANDIRI20230126	1	53
MANDIRI20230126	2	92
MANDIRI20230127	1	58
MANDIRI20230127	2	82
MANDIRI20230128	1	91
MANDIRI20230128	3	54
MANDIRI20230130	1	54
MANDIRI20230130	3	83
MANDIRI20230131	1	53
MANDIRI20230131	3	100
MANDIRI20230132	1	89
MANDIRI20230132	3	53
MANDIRI20230133	1	84
MANDIRI20230133	3	79
MANDIRI20230134	1	73
MANDIRI20230134	3	78
MANDIRI20230135	1	88
MANDIRI20230135	3	94
MANDIRI20230136	1	59
MANDIRI20230136	3	100
MANDIRI20230137	1	56
MANDIRI20230137	2	94
MANDIRI20230138	1	92
MANDIRI20230138	2	54
MANDIRI20230139	1	76
MANDIRI20230139	2	57
MANDIRI20230140	1	66
MANDIRI20230140	3	94
MANDIRI20230141	1	71
MANDIRI20230141	2	50
MANDIRI20230143	1	53
MANDIRI20230143	3	76
MANDIRI20230144	1	57
MANDIRI20230144	2	91
MANDIRI20230145	1	70
MANDIRI20230145	3	85
MANDIRI20230146	1	83
MANDIRI20230146	3	79
MANDIRI20230147	1	81
MANDIRI20230147	2	58
MANDIRI20230149	1	92
MANDIRI20230149	2	59
MANDIRI20230150	1	81
MANDIRI20230150	2	83
MANDIRI20230151	1	56
MANDIRI20230151	2	53
MANDIRI20230152	1	67
MANDIRI20230152	2	100
MANDIRI20230154	1	83
MANDIRI20230154	2	87
MANDIRI20230155	1	57
MANDIRI20230155	2	82
MANDIRI20230156	1	57
MANDIRI20230156	2	96
MANDIRI20230157	1	65
MANDIRI20230157	2	87
MANDIRI20230158	1	95
MANDIRI20230158	3	69
MANDIRI20230159	1	66
MANDIRI20230159	3	73
MANDIRI20230161	1	70
MANDIRI20230161	3	71
MANDIRI20230162	1	89
MANDIRI20230162	3	74
MANDIRI20230163	1	78
MANDIRI20230163	3	87
MANDIRI20230165	1	100
MANDIRI20230165	2	74
MANDIRI20230166	1	51
MANDIRI20230166	2	84
MANDIRI20230167	1	76
MANDIRI20230167	2	63
MANDIRI20230168	1	64
MANDIRI20230168	2	52
MANDIRI20230169	1	58
MANDIRI20230169	2	61
MANDIRI20230170	1	72
MANDIRI20230170	3	63
MANDIRI20230171	1	51
MANDIRI20230171	3	69
MANDIRI20230173	1	59
MANDIRI20230173	3	57
MANDIRI20230174	1	98
MANDIRI20230174	3	71
MANDIRI20230175	1	100
MANDIRI20230175	3	97
MANDIRI20230176	1	70
MANDIRI20230176	3	59
MANDIRI20230178	1	63
MANDIRI20230178	3	87
MANDIRI20230179	1	89
MANDIRI20230179	2	51
MANDIRI20230180	1	69
MANDIRI20230180	3	61
MANDIRI20230181	1	83
MANDIRI20230181	3	98
MANDIRI20230183	1	75
MANDIRI20230183	3	85
MANDIRI20230184	1	86
MANDIRI20230184	2	88
MANDIRI20230186	1	74
MANDIRI20230186	3	58
MANDIRI20230187	1	96
MANDIRI20230187	2	94
MANDIRI20230188	1	71
MANDIRI20230188	2	51
MANDIRI20230190	1	76
MANDIRI20230190	2	62
MANDIRI20230191	1	79
MANDIRI20230191	2	87
MANDIRI20230192	1	63
MANDIRI20230192	3	86
MANDIRI20230193	1	62
MANDIRI20230193	3	90
MANDIRI20230194	1	80
MANDIRI20230194	3	80
MANDIRI20230195	1	91
MANDIRI20230195	2	83
MANDIRI20230196	1	93
MANDIRI20230196	3	82
MANDIRI20230197	1	78
MANDIRI20230197	3	94
MANDIRI20230198	1	96
