ApplicantID	MajorID	SelectionStatus
MANDIRI20210280	29	0
MANDIRI20210281	12	1
MANDIRI20210281	17	0
MANDIRI20210282	28	1
MANDIRI20210282	12	0
MANDIRI20210282	31	0
MANDIRI20210282	22	0
MANDIRI20210282	17	0
MANDIRI20210283	30	1
MANDIRI20210283	6	0
MANDIRI20210283	9	0
MANDIRI20210283	29	0
MANDIRI20210283	24	0
MANDIRI20210284	7	1
MANDIRI20210284	13	0
MANDIRI20210285	5	1
MANDIRI20210285	6	0
MANDIRI20210285	19	0
MANDIRI20210285	15	0
MANDIRI20210285	13	0
MANDIRI20210286	31	1
MANDIRI20210286	24	0
MANDIRI20210286	11	0
MANDIRI20210286	9	0
MANDIRI20210286	24	0
MANDIRI20210287	19	0
MANDIRI20210287	22	0
MANDIRI20210287	26	0
MANDIRI20210287	5	0
MANDIRI20210287	16	0
MANDIRI20210288	2	1
MANDIRI20210288	25	0
MANDIRI20210288	27	0
MANDIRI20210288	26	0
MANDIRI20210288	11	0
MANDIRI20210289	11	1
MANDIRI20210289	30	0
MANDIRI20210289	19	0
MANDIRI20210289	4	0
MANDIRI20210289	25	0
MANDIRI20210290	20	1
MANDIRI20210290	2	0
MANDIRI20210291	16	1
MANDIRI20210291	11	0
MANDIRI20210291	22	0
MANDIRI20210291	22	0
MANDIRI20210291	4	0
MANDIRI20210292	12	1
MANDIRI20210292	7	0
MANDIRI20210293	2	1
MANDIRI20210293	12	0
MANDIRI20210293	7	0
MANDIRI20210293	8	0
MANDIRI20210293	23	0
MANDIRI20210294	25	1
MANDIRI20210294	12	0
MANDIRI20210294	5	0
MANDIRI20210294	9	0
MANDIRI20210294	30	0
MANDIRI20210295	13	0
MANDIRI20210295	24	0
MANDIRI20210295	18	0
MANDIRI20210295	27	0
MANDIRI20210295	8	0
MANDIRI20210296	27	1
MANDIRI20210296	11	0
MANDIRI20210296	31	0
MANDIRI20210296	20	0
MANDIRI20210296	30	0
MANDIRI20210297	7	0
MANDIRI20210297	31	0
MANDIRI20210298	2	1
MANDIRI20210298	19	0
MANDIRI20210299	14	1
MANDIRI20210299	8	0
MANDIRI20210300	17	1
MANDIRI20210300	13	0
MANDIRI20210300	12	0
MANDIRI20210300	1	0
MANDIRI20210300	8	0
MANDIRI20210301	16	1
MANDIRI20210301	4	0
MANDIRI20210302	13	0
MANDIRI20210302	16	0
MANDIRI20210303	10	0
MANDIRI20210303	19	0
MANDIRI20210303	12	0
MANDIRI20210303	8	0
MANDIRI20210303	20	0
MANDIRI20210304	1	1
MANDIRI20210304	30	0
MANDIRI20210304	6	0
MANDIRI20210304	13	0
MANDIRI20210304	4	0
MANDIRI20210305	4	0
MANDIRI20210305	2	0
MANDIRI20210306	15	1
MANDIRI20210306	13	0
MANDIRI20210307	20	1
MANDIRI20210307	3	0
MANDIRI20210308	2	1
MANDIRI20210308	19	0
MANDIRI20210308	13	0
MANDIRI20210308	16	0
MANDIRI20210308	28	0
MANDIRI20210309	32	1
MANDIRI20210309	21	0
MANDIRI20210310	5	1
MANDIRI20210310	25	0
MANDIRI20210310	14	0
MANDIRI20210310	6	0
MANDIRI20210310	22	0
MANDIRI20210311	27	1
MANDIRI20210311	3	0
MANDIRI20210312	22	1
MANDIRI20210312	11	0
MANDIRI20210313	24	0
MANDIRI20210313	23	0
MANDIRI20210314	5	1
MANDIRI20210314	27	0
MANDIRI20210314	11	0
MANDIRI20210314	20	0
MANDIRI20210314	32	0
MANDIRI20210315	19	1
MANDIRI20210315	2	0
MANDIRI20210315	13	0
MANDIRI20210315	18	0
MANDIRI20210315	23	0
MANDIRI20210316	31	0
MANDIRI20210316	22	0
MANDIRI20210316	12	0
MANDIRI20210316	14	0
MANDIRI20210316	7	0
MANDIRI20210317	30	1
MANDIRI20210317	7	0
MANDIRI20210317	7	0
MANDIRI20210317	16	0
MANDIRI20210317	29	0
MANDIRI20210318	13	1
MANDIRI20210318	13	0
MANDIRI20210318	14	0
MANDIRI20210318	25	0
MANDIRI20210318	7	0
MANDIRI20210319	22	1
MANDIRI20210319	16	0
MANDIRI20210320	7	1
MANDIRI20210320	8	0
MANDIRI20210320	8	0
MANDIRI20210320	14	0
MANDIRI20210320	3	0
MANDIRI20210321	18	1
MANDIRI20210321	2	0
MANDIRI20210321	11	0
MANDIRI20210321	16	0
MANDIRI20210321	4	0
MANDIRI20210322	29	1
MANDIRI20210322	30	0
MANDIRI20210322	7	0
MANDIRI20210322	31	0
MANDIRI20210322	20	0
MANDIRI20210323	10	1
MANDIRI20210323	23	0
MANDIRI20210324	1	1
MANDIRI20210324	8	0
MANDIRI20210324	10	0
MANDIRI20210324	19	0
MANDIRI20210324	5	0
MANDIRI20210325	16	1
MANDIRI20210325	4	0
MANDIRI20210325	16	0
MANDIRI20210325	16	0
MANDIRI20210325	32	0
MANDIRI20210326	16	1
MANDIRI20210326	29	0
MANDIRI20210326	9	0
MANDIRI20210326	12	0
MANDIRI20210326	17	0
MANDIRI20210327	24	1
MANDIRI20210327	13	0
MANDIRI20210327	9	0
MANDIRI20210327	26	0
MANDIRI20210327	22	0
MANDIRI20210328	3	1
MANDIRI20210328	11	0
MANDIRI20210329	30	1
MANDIRI20210329	8	0
MANDIRI20210329	1	0
MANDIRI20210329	21	0
MANDIRI20210329	25	0
MANDIRI20210330	10	1
MANDIRI20210330	29	0
MANDIRI20210331	5	1
MANDIRI20210331	12	0
MANDIRI20210331	17	0
MANDIRI20210331	1	0
MANDIRI20210331	19	0
MANDIRI20210332	7	1
MANDIRI20210332	1	0
MANDIRI20210333	4	1
MANDIRI20210333	31	0
MANDIRI20210334	4	1
MANDIRI20210334	14	0
MANDIRI20210334	30	0
MANDIRI20210334	29	0
MANDIRI20210334	12	0
MANDIRI20210335	4	1
MANDIRI20210335	9	0
MANDIRI20210335	30	0
MANDIRI20210335	21	0
MANDIRI20210335	7	0
MANDIRI20210336	9	1
MANDIRI20210336	7	0
MANDIRI20210336	20	0
MANDIRI20210336	29	0
MANDIRI20210336	18	0
MANDIRI20210337	22	1
MANDIRI20210337	12	0
MANDIRI20210338	5	0
MANDIRI20210338	19	0
MANDIRI20210338	4	0
MANDIRI20210338	10	0
MANDIRI20210338	13	0
MANDIRI20210339	16	1
MANDIRI20210339	31	0
MANDIRI20210340	13	1
MANDIRI20210340	20	0
MANDIRI20210340	26	0
MANDIRI20210340	31	0
MANDIRI20210340	12	0
MANDIRI20210341	23	1
MANDIRI20210341	1	0
MANDIRI20210341	8	0
MANDIRI20210341	27	0
MANDIRI20210341	28	0
MANDIRI20210342	32	1
MANDIRI20210342	22	0
MANDIRI20210343	3	1
MANDIRI20210343	32	0
MANDIRI20210344	11	1
MANDIRI20210344	10	0
MANDIRI20210344	17	0
MANDIRI20210344	4	0
MANDIRI20210344	31	0
MANDIRI20210345	8	1
MANDIRI20210345	1	0
MANDIRI20210346	7	0
MANDIRI20210346	8	0
MANDIRI20210346	25	0
MANDIRI20210346	24	0
MANDIRI20210346	1	0
MANDIRI20210347	21	1
MANDIRI20210347	8	0
MANDIRI20210347	4	0
MANDIRI20210347	1	0
MANDIRI20210347	20	0
MANDIRI20210348	11	0
MANDIRI20210348	20	0
MANDIRI20210348	3	0
MANDIRI20210348	9	0
MANDIRI20210348	12	0
MANDIRI20210349	6	1
MANDIRI20210349	23	0
MANDIRI20210350	21	1
MANDIRI20210350	24	0
MANDIRI20210350	3	0
MANDIRI20210350	30	0
MANDIRI20210350	12	0
MANDIRI20210351	31	1
MANDIRI20210351	18	0
MANDIRI20210351	29	0
MANDIRI20210351	21	0
MANDIRI20210351	11	0
MANDIRI20210352	24	1
MANDIRI20210352	18	0
MANDIRI20210352	15	0
MANDIRI20210352	18	0
MANDIRI20210352	22	0
MANDIRI20210353	10	1
MANDIRI20210353	13	0
MANDIRI20210354	17	1
MANDIRI20210354	32	0
MANDIRI20210354	17	0
MANDIRI20210354	32	0
MANDIRI20210354	23	0
MANDIRI20210355	20	1
MANDIRI20210355	32	0
MANDIRI20210355	5	0
MANDIRI20210355	2	0
MANDIRI20210355	8	0
MANDIRI20210356	6	1
MANDIRI20210356	20	0
MANDIRI20210356	23	0
MANDIRI20210356	30	0
MANDIRI20210356	3	0
MANDIRI20210357	26	1
MANDIRI20210357	24	0
MANDIRI20210357	28	0
MANDIRI20210357	18	0
MANDIRI20210357	27	0
MANDIRI20210358	3	1
MANDIRI20210358	10	0
MANDIRI20210359	4	0
MANDIRI20210359	9	0
MANDIRI20210360	8	0
MANDIRI20210360	21	0
MANDIRI20210361	17	1
MANDIRI20210361	3	0
MANDIRI20210362	17	1
MANDIRI20210362	10	0
MANDIRI20210362	6	0
MANDIRI20210362	9	0
MANDIRI20210362	19	0
MANDIRI20210363	15	1
MANDIRI20210363	12	0
MANDIRI20210363	14	0
MANDIRI20210363	9	0
MANDIRI20210363	15	0
MANDIRI20210364	25	1
MANDIRI20210364	25	0
MANDIRI20210364	12	0
MANDIRI20210364	21	0
MANDIRI20210364	29	0
MANDIRI20210365	9	0
MANDIRI20210365	19	0
MANDIRI20210365	29	0
MANDIRI20210365	29	0
MANDIRI20210365	26	0
MANDIRI20210366	19	0
MANDIRI20210366	15	0
MANDIRI20210366	15	0
MANDIRI20210366	5	0
MANDIRI20210366	2	0
MANDIRI20210367	13	1
MANDIRI20210367	27	0
MANDIRI20210368	18	1
MANDIRI20210368	3	0
MANDIRI20210368	2	0
MANDIRI20210368	3	0
MANDIRI20210368	8	0
MANDIRI20210369	29	1
MANDIRI20210369	11	0
MANDIRI20210369	22	0
MANDIRI20210369	29	0
MANDIRI20210369	15	0
MANDIRI20210370	11	1
MANDIRI20210370	5	0
MANDIRI20210370	11	0
MANDIRI20210370	11	0
MANDIRI20210370	29	0
MANDIRI20210371	13	1
MANDIRI20210371	19	0
MANDIRI20210371	5	0
MANDIRI20210371	27	0
MANDIRI20210371	1	0
MANDIRI20210372	8	1
MANDIRI20210372	3	0
MANDIRI20210372	23	0
MANDIRI20210372	7	0
MANDIRI20210372	3	0
MANDIRI20210373	13	1
MANDIRI20210373	18	0
MANDIRI20210373	14	0
MANDIRI20210373	32	0
MANDIRI20210373	29	0
MANDIRI20210374	18	1
MANDIRI20210374	22	0
MANDIRI20210374	19	0
MANDIRI20210374	25	0
MANDIRI20210374	9	0
MANDIRI20210375	1	1
MANDIRI20210375	5	0
MANDIRI20210375	10	0
MANDIRI20210375	30	0
MANDIRI20210375	7	0
MANDIRI20210376	20	0
MANDIRI20210376	18	0
MANDIRI20210377	24	1
MANDIRI20210377	31	0
MANDIRI20210378	10	1
MANDIRI20210378	27	0
MANDIRI20210378	23	0
MANDIRI20210378	14	0
MANDIRI20210378	15	0
MANDIRI20210379	18	1
MANDIRI20210379	3	0
MANDIRI20210380	8	0
MANDIRI20210380	20	0
MANDIRI20210381	28	1
MANDIRI20210381	29	0
MANDIRI20210382	17	1
MANDIRI20210382	6	0
MANDIRI20210382	25	0
MANDIRI20210382	27	0
MANDIRI20210382	27	0
MANDIRI20210383	14	0
MANDIRI20210383	31	0
MANDIRI20210383	19	0
MANDIRI20210383	10	0
MANDIRI20210383	25	0
MANDIRI20210384	2	1
MANDIRI20210384	18	0
MANDIRI20210385	20	1
MANDIRI20210385	5	0
MANDIRI20210385	6	0
MANDIRI20210385	7	0
MANDIRI20210385	25	0
MANDIRI20210386	15	1
MANDIRI20210386	22	0
MANDIRI20210387	22	1
MANDIRI20210387	26	0
MANDIRI20210387	8	0
MANDIRI20210387	8	0
MANDIRI20210387	4	0
MANDIRI20210388	14	1
MANDIRI20210388	10	0
MANDIRI20210388	20	0
MANDIRI20210388	30	0
MANDIRI20210388	23	0
MANDIRI20210389	8	1
MANDIRI20210389	25	0
MANDIRI20210390	25	1
MANDIRI20210390	12	0
MANDIRI20210390	28	0
MANDIRI20210390	29	0
MANDIRI20210390	24	0
MANDIRI20210391	11	1
MANDIRI20210391	13	0
MANDIRI20210392	25	1
MANDIRI20210392	32	0
MANDIRI20210393	12	1
MANDIRI20210393	3	0
MANDIRI20210394	2	1
MANDIRI20210394	17	0
MANDIRI20210394	23	0
MANDIRI20210394	32	0
MANDIRI20210394	20	0
MANDIRI20210395	23	1
MANDIRI20210395	4	0
MANDIRI20210395	2	0
MANDIRI20210395	24	0
MANDIRI20210395	16	0
MANDIRI20210396	28	1
MANDIRI20210396	13	0
MANDIRI20210396	32	0
MANDIRI20210396	8	0
MANDIRI20210396	6	0
MANDIRI20210397	19	1
MANDIRI20210397	13	0
MANDIRI20210397	11	0
MANDIRI20210397	21	0
MANDIRI20210397	30	0
MANDIRI20210398	10	1
MANDIRI20210398	16	0
MANDIRI20210398	3	0
MANDIRI20210398	20	0
MANDIRI20210398	28	0
MANDIRI20210399	15	1
MANDIRI20210399	32	0
MANDIRI20210399	21	0
MANDIRI20210399	26	0
MANDIRI20210399	2	0
MANDIRI20210400	22	0
MANDIRI20210400	3	0
MANDIRI20210400	23	0
MANDIRI20210400	4	0
MANDIRI20210400	4	0
MANDIRI20210401	16	1
MANDIRI20210401	23	0
MANDIRI20210402	4	1
MANDIRI20210402	8	0
MANDIRI20210402	22	0
MANDIRI20210402	20	0
MANDIRI20210402	15	0
MANDIRI20210403	2	1
MANDIRI20210403	30	0
MANDIRI20210404	4	1
MANDIRI20210404	13	0
MANDIRI20210405	28	1
MANDIRI20210405	13	0
MANDIRI20210405	1	0
MANDIRI20210405	4	0
MANDIRI20210405	9	0
MANDIRI20210406	18	1
MANDIRI20210406	18	0
MANDIRI20210406	16	0
MANDIRI20210406	2	0
MANDIRI20210406	10	0
MANDIRI20210407	7	1
MANDIRI20210407	5	0
MANDIRI20210408	13	1
MANDIRI20210408	22	0
MANDIRI20210409	31	1
MANDIRI20210409	23	0
MANDIRI20210409	21	0
MANDIRI20210409	19	0
MANDIRI20210409	28	0
MANDIRI20210410	16	1
MANDIRI20210410	4	0
MANDIRI20210410	16	0
MANDIRI20210410	6	0
MANDIRI20210410	6	0
MANDIRI20210411	5	1
MANDIRI20210411	14	0
MANDIRI20210412	14	1
MANDIRI20210412	25	0
MANDIRI20210412	3	0
MANDIRI20210412	18	0
MANDIRI20210412	30	0
MANDIRI20210413	6	1
MANDIRI20210413	24	0
MANDIRI20210413	11	0
MANDIRI20210413	14	0
MANDIRI20210413	24	0
MANDIRI20210414	5	1
MANDIRI20210414	21	0
MANDIRI20210414	14	0
MANDIRI20210414	32	0
MANDIRI20210414	30	0
MANDIRI20210415	1	1
MANDIRI20210415	21	0
MANDIRI20210416	15	0
MANDIRI20210416	11	0
MANDIRI20210417	6	1
MANDIRI20210417	27	0
MANDIRI20210418	10	1
MANDIRI20210418	27	0
MANDIRI20210418	5	0
MANDIRI20210418	5	0
MANDIRI20210418	16	0
MANDIRI20210419	11	1
MANDIRI20210419	31	0
MANDIRI20210420	30	1
MANDIRI20210420	3	0
MANDIRI20210420	29	0
MANDIRI20210420	32	0
MANDIRI20210420	28	0
MANDIRI20210421	18	1
MANDIRI20210421	16	0
MANDIRI20210422	21	1
MANDIRI20210422	7	0
MANDIRI20210422	6	0
MANDIRI20210422	24	0
MANDIRI20210422	3	0
MANDIRI20210423	28	1
MANDIRI20210423	3	0
MANDIRI20210424	16	1
MANDIRI20210424	7	0
MANDIRI20210425	1	1
MANDIRI20210425	29	0
MANDIRI20210425	11	0
MANDIRI20210425	12	0
MANDIRI20210425	10	0
MANDIRI20210426	12	1
MANDIRI20210426	15	0
MANDIRI20210427	20	1
MANDIRI20210427	17	0
MANDIRI20210427	29	0
MANDIRI20210427	3	0
MANDIRI20210427	14	0
MANDIRI20210428	17	1
MANDIRI20210428	7	0
MANDIRI20210429	26	1
MANDIRI20210429	12	0
MANDIRI20210430	11	1
MANDIRI20210430	24	0
MANDIRI20210431	21	1
MANDIRI20210431	7	0
MANDIRI20210432	32	1
MANDIRI20210432	8	0
MANDIRI20210433	32	1
MANDIRI20210433	6	0
MANDIRI20210433	18	0
MANDIRI20210433	18	0
MANDIRI20210433	27	0
MANDIRI20210434	29	0
MANDIRI20210434	4	0
MANDIRI20210435	26	1
MANDIRI20210435	29	0
MANDIRI20210435	19	0
MANDIRI20210435	6	0
MANDIRI20210435	29	0
MANDIRI20210436	23	1
MANDIRI20210436	26	0
MANDIRI20210437	29	1
MANDIRI20210437	32	0
MANDIRI20210437	10	0
MANDIRI20210437	1	0
MANDIRI20210437	16	0
MANDIRI20210438	16	1
MANDIRI20210438	16	0
MANDIRI20210438	1	0
MANDIRI20210438	26	0
MANDIRI20210438	23	0
MANDIRI20210439	6	1
MANDIRI20210439	12	0
MANDIRI20210439	11	0
MANDIRI20210439	20	0
MANDIRI20210439	9	0
MANDIRI20210440	12	1
MANDIRI20210440	2	0
MANDIRI20210441	11	1
MANDIRI20210441	9	0
MANDIRI20210442	16	0
MANDIRI20210442	30	0
MANDIRI20210442	11	0
MANDIRI20210442	29	0
MANDIRI20210442	17	0
MANDIRI20210443	20	1
MANDIRI20210443	21	0
MANDIRI20210443	11	0
MANDIRI20210443	31	0
MANDIRI20210443	20	0
MANDIRI20210444	24	1
MANDIRI20210444	11	0
MANDIRI20210445	12	1
MANDIRI20210445	10	0
MANDIRI20210445	2	0
MANDIRI20210445	17	0
MANDIRI20210445	2	0
MANDIRI20210446	30	1
MANDIRI20210446	32	0
MANDIRI20210446	28	0
MANDIRI20210446	8	0
MANDIRI20210446	20	0
MANDIRI20210447	4	0
MANDIRI20210447	16	0
MANDIRI20210447	21	0
MANDIRI20210447	1	0
MANDIRI20210447	24	0
MANDIRI20210448	5	1
MANDIRI20210448	9	0
MANDIRI20210449	26	1
MANDIRI20210449	4	0
MANDIRI20210449	21	0
MANDIRI20210449	23	0
MANDIRI20210449	19	0
MANDIRI20210450	13	1
MANDIRI20210450	21	0
MANDIRI20210450	7	0
MANDIRI20210450	29	0
MANDIRI20210450	9	0
MANDIRI20210451	11	1
MANDIRI20210451	21	0
MANDIRI20210451	25	0
MANDIRI20210451	30	0
MANDIRI20210451	25	0
MANDIRI20210452	21	1
MANDIRI20210452	13	0
MANDIRI20210452	9	0
MANDIRI20210452	16	0
MANDIRI20210452	14	0
MANDIRI20210453	4	1
MANDIRI20210453	21	0
MANDIRI20210453	18	0
MANDIRI20210453	25	0
MANDIRI20210453	16	0
MANDIRI20210454	32	1
MANDIRI20210454	29	0
MANDIRI20210455	5	1
MANDIRI20210455	15	0
MANDIRI20210455	27	0
MANDIRI20210455	32	0
MANDIRI20210455	31	0
MANDIRI20210456	25	1
MANDIRI20210456	29	0
MANDIRI20210456	16	0
MANDIRI20210456	30	0
MANDIRI20210456	2	0
MANDIRI20210457	12	1
MANDIRI20210457	4	0
MANDIRI20210457	9	0
MANDIRI20210457	16	0
MANDIRI20210457	1	0
MANDIRI20210458	14	0
MANDIRI20210458	1	0
MANDIRI20210459	16	1
MANDIRI20210459	19	0
MANDIRI20210459	17	0
MANDIRI20210459	25	0
MANDIRI20210459	5	0
MANDIRI20210460	6	1
MANDIRI20210460	2	0
MANDIRI20210460	12	0
MANDIRI20210460	6	0
MANDIRI20210460	26	0
MANDIRI20210461	4	1
MANDIRI20210461	20	0
MANDIRI20210462	5	1
MANDIRI20210462	28	0
MANDIRI20210463	23	1
MANDIRI20210463	14	0
MANDIRI20210464	20	1
MANDIRI20210464	27	0
MANDIRI20210464	4	0
MANDIRI20210464	14	0
MANDIRI20210464	4	0
MANDIRI20210465	13	1
MANDIRI20210465	9	0
MANDIRI20210466	10	1
MANDIRI20210466	17	0
MANDIRI20210466	32	0
MANDIRI20210466	2	0
MANDIRI20210466	16	0
MANDIRI20210467	27	1
MANDIRI20210467	9	0
MANDIRI20210468	26	1
MANDIRI20210468	14	0
MANDIRI20210468	17	0
MANDIRI20210468	13	0
MANDIRI20210468	22	0
MANDIRI20210469	5	1
MANDIRI20210469	28	0
MANDIRI20210470	31	1
MANDIRI20210470	13	0
MANDIRI20210471	19	1
MANDIRI20210471	1	0
MANDIRI20210471	23	0
MANDIRI20210471	23	0
MANDIRI20210471	11	0
MANDIRI20210472	9	1
MANDIRI20210472	3	0
MANDIRI20210472	25	0
MANDIRI20210472	7	0
MANDIRI20210472	23	0
MANDIRI20210473	19	1
MANDIRI20210473	2	0
MANDIRI20210474	23	1
MANDIRI20210474	15	0
MANDIRI20210475	8	1
MANDIRI20210475	18	0
MANDIRI20210475	18	0
MANDIRI20210475	14	0
MANDIRI20210475	19	0
MANDIRI20210476	27	1
MANDIRI20210476	4	0
MANDIRI20210476	17	0
MANDIRI20210476	27	0
MANDIRI20210476	11	0
MANDIRI20210477	17	1
MANDIRI20210477	14	0
MANDIRI20210478	4	1
MANDIRI20210478	7	0
MANDIRI20210478	25	0
MANDIRI20210478	24	0
MANDIRI20210478	32	0
MANDIRI20210479	16	1
MANDIRI20210479	7	0
MANDIRI20210480	20	1
MANDIRI20210480	24	0
MANDIRI20210480	11	0
MANDIRI20210480	21	0
MANDIRI20210480	8	0
MANDIRI20210481	25	1
MANDIRI20210481	2	0
MANDIRI20210481	16	0
MANDIRI20210481	25	0
MANDIRI20210481	28	0
MANDIRI20210482	3	1
MANDIRI20210482	7	0
MANDIRI20210483	2	1
MANDIRI20210483	1	0
MANDIRI20210484	19	1
MANDIRI20210484	20	0
MANDIRI20210484	11	0
MANDIRI20210484	29	0
MANDIRI20210484	10	0
MANDIRI20210485	30	1
MANDIRI20210485	26	0
MANDIRI20210486	18	1
MANDIRI20210486	24	0
MANDIRI20210486	27	0
MANDIRI20210486	28	0
MANDIRI20210486	4	0
MANDIRI20210487	11	1
MANDIRI20210487	15	0
MANDIRI20210487	24	0
MANDIRI20210487	4	0
MANDIRI20210487	18	0
MANDIRI20210488	9	1
MANDIRI20210488	12	0
MANDIRI20210489	25	1
MANDIRI20210489	20	0
MANDIRI20210489	32	0
MANDIRI20210489	12	0
MANDIRI20210489	11	0
MANDIRI20210490	13	1
MANDIRI20210490	16	0
MANDIRI20210491	11	1
MANDIRI20210491	19	0
MANDIRI20210492	12	0
MANDIRI20210492	4	0
MANDIRI20210492	11	0
MANDIRI20210492	9	0
MANDIRI20210492	21	0
MANDIRI20210493	22	0
MANDIRI20210493	31	0
MANDIRI20210493	5	0
MANDIRI20210493	11	0
MANDIRI20210493	20	0
MANDIRI20210494	11	1
MANDIRI20210494	14	0
MANDIRI20210495	2	0
MANDIRI20210495	13	0
MANDIRI20210496	25	1
MANDIRI20210496	7	0
MANDIRI20210496	32	0
MANDIRI20210496	29	0
MANDIRI20210496	20	0
MANDIRI20210497	14	1
MANDIRI20210497	22	0
MANDIRI20210497	4	0
MANDIRI20210497	28	0
MANDIRI20210497	30	0
MANDIRI20210498	24	1
MANDIRI20210498	22	0
MANDIRI20210499	6	1
MANDIRI20210499	26	0
MANDIRI20210499	21	0
MANDIRI20210499	3	0
MANDIRI20210499	16	0
MANDIRI20210500	9	1
MANDIRI20210500	5	0
MANDIRI20210500	13	0
MANDIRI20210500	14	0
MANDIRI20210500	1	0
MANDIRI20210501	10	1
MANDIRI20210501	10	0
MANDIRI20210501	18	0
MANDIRI20210501	8	0
MANDIRI20210501	6	0
MANDIRI20210502	13	1
MANDIRI20210502	5	0
MANDIRI20210503	20	1
MANDIRI20210503	11	0
MANDIRI20210504	30	1
MANDIRI20210504	8	0
MANDIRI20210505	24	1
MANDIRI20210505	25	0
MANDIRI20210505	2	0
MANDIRI20210505	7	0
MANDIRI20210505	13	0
MANDIRI20210506	3	1
MANDIRI20210506	14	0
MANDIRI20210506	30	0
MANDIRI20210506	10	0
MANDIRI20210506	16	0
MANDIRI20210507	2	1
MANDIRI20210507	4	0
MANDIRI20210507	27	0
MANDIRI20210507	1	0
MANDIRI20210507	17	0
MANDIRI20210508	8	1
MANDIRI20210508	23	0
MANDIRI20210509	6	1
MANDIRI20210509	23	0
MANDIRI20210509	10	0
MANDIRI20210509	6	0
MANDIRI20210509	3	0
MANDIRI20210510	1	0
MANDIRI20210510	17	0
MANDIRI20210511	12	1
MANDIRI20210511	10	0
MANDIRI20210512	27	0
MANDIRI20210512	1	0
MANDIRI20210512	32	0
MANDIRI20210512	16	0
MANDIRI20210512	29	0
MANDIRI20210513	9	1
MANDIRI20210513	1	0
MANDIRI20210514	32	1
MANDIRI20210514	27	0
MANDIRI20210515	1	1
MANDIRI20210515	1	0
MANDIRI20210515	4	0
MANDIRI20210515	6	0
MANDIRI20210515	24	0
MANDIRI20210516	12	1
MANDIRI20210516	27	0
MANDIRI20210516	32	0
MANDIRI20210516	8	0
MANDIRI20210516	23	0
MANDIRI20210517	18	0
MANDIRI20210517	11	0
MANDIRI20210517	30	0
MANDIRI20210517	3	0
MANDIRI20210517	16	0
MANDIRI20210518	26	0
MANDIRI20210518	23	0
MANDIRI20210518	22	0
MANDIRI20210518	14	0
MANDIRI20210518	27	0
MANDIRI20210519	4	1
MANDIRI20210519	24	0
MANDIRI20210519	17	0
MANDIRI20210519	2	0
MANDIRI20210519	26	0
MANDIRI20210520	25	1
MANDIRI20210520	23	0
MANDIRI20210521	11	0
MANDIRI20210521	32	0
MANDIRI20210522	27	1
MANDIRI20210522	6	0
MANDIRI20210523	5	1
MANDIRI20210523	2	0
MANDIRI20210524	11	1
MANDIRI20210524	1	0
MANDIRI20210525	1	1
MANDIRI20210525	9	0
MANDIRI20210525	5	0
MANDIRI20210525	13	0
MANDIRI20210525	20	0
MANDIRI20210526	22	1
MANDIRI20210526	21	0
MANDIRI20210526	2	0
MANDIRI20210526	11	0
MANDIRI20210526	1	0
MANDIRI20210527	32	1
MANDIRI20210527	12	0
MANDIRI20210528	30	1
MANDIRI20210528	26	0
MANDIRI20210528	12	0
MANDIRI20210528	23	0
MANDIRI20210528	12	0
MANDIRI20210529	25	1
MANDIRI20210529	24	0
MANDIRI20210530	4	1
MANDIRI20210530	31	0
MANDIRI20210531	9	1
MANDIRI20210531	19	0
MANDIRI20210531	22	0
MANDIRI20210531	10	0
MANDIRI20210531	1	0
MANDIRI20210532	10	1
MANDIRI20210532	16	0
MANDIRI20210533	29	1
MANDIRI20210533	25	0
MANDIRI20210533	7	0
MANDIRI20210533	17	0
MANDIRI20210533	25	0
MANDIRI20210534	4	0
MANDIRI20210534	2	0
MANDIRI20210534	20	0
MANDIRI20210534	11	0
MANDIRI20210534	21	0
MANDIRI20210535	12	1
MANDIRI20210535	5	0
MANDIRI20210535	5	0
MANDIRI20210535	8	0
MANDIRI20210535	4	0
MANDIRI20210536	18	1
MANDIRI20210536	26	0
MANDIRI20210537	26	1
MANDIRI20210537	21	0
MANDIRI20210537	24	0
MANDIRI20210537	31	0
MANDIRI20210537	8	0
MANDIRI20210538	1	1
MANDIRI20210538	19	0
MANDIRI20210538	32	0
MANDIRI20210538	2	0
MANDIRI20210538	16	0
MANDIRI20210539	16	0
MANDIRI20210539	4	0
MANDIRI20210540	7	1
MANDIRI20210540	1	0
MANDIRI20210540	20	0
MANDIRI20210540	18	0
MANDIRI20210540	17	0
MANDIRI20210541	12	0
MANDIRI20210541	27	0
MANDIRI20210541	14	0
MANDIRI20210541	12	0
MANDIRI20210541	23	0
MANDIRI20210542	22	0
MANDIRI20210542	3	0
MANDIRI20210542	8	0
MANDIRI20210542	30	0
MANDIRI20210542	16	0
MANDIRI20210543	27	1
MANDIRI20210543	24	0
MANDIRI20210544	27	1
MANDIRI20210544	28	0
MANDIRI20210544	18	0
MANDIRI20210544	27	0
MANDIRI20210544	26	0
MANDIRI20210545	12	1
MANDIRI20210545	7	0
MANDIRI20210545	8	0
MANDIRI20210545	7	0
MANDIRI20210545	10	0
MANDIRI20210546	30	1
MANDIRI20210546	32	0
MANDIRI20210547	17	1
MANDIRI20210547	12	0
MANDIRI20210547	17	0
MANDIRI20210547	12	0
MANDIRI20210547	14	0
MANDIRI20210548	2	1
