ApplicantID	UTBKSubjectID	Score
MANDIRI20210866	12	798
MANDIRI20210867	1	741
MANDIRI20210867	2	668
MANDIRI20210867	3	700
MANDIRI20210867	4	603
MANDIRI20210867	9	644
MANDIRI20210867	10	707
MANDIRI20210867	11	532
MANDIRI20210867	12	476
MANDIRI20210868	5	558
MANDIRI20210868	6	788
MANDIRI20210868	7	687
MANDIRI20210868	8	508
MANDIRI20210868	9	629
MANDIRI20210868	10	559
MANDIRI20210868	11	624
MANDIRI20210868	12	497
MANDIRI20210871	1	572
MANDIRI20210871	2	661
MANDIRI20210871	3	763
MANDIRI20210871	4	778
MANDIRI20210871	9	759
MANDIRI20210871	10	741
MANDIRI20210871	11	455
MANDIRI20210871	12	668
MANDIRI20210872	1	644
MANDIRI20210872	2	640
MANDIRI20210872	3	697
MANDIRI20210872	4	694
MANDIRI20210872	9	604
MANDIRI20210872	10	537
MANDIRI20210872	11	729
MANDIRI20210872	12	737
MANDIRI20210873	5	521
MANDIRI20210873	6	496
MANDIRI20210873	7	724
MANDIRI20210873	8	609
MANDIRI20210873	9	512
MANDIRI20210873	10	761
MANDIRI20210873	11	504
MANDIRI20210873	12	562
MANDIRI20210874	5	611
MANDIRI20210874	6	507
MANDIRI20210874	7	568
MANDIRI20210874	8	703
MANDIRI20210874	9	505
MANDIRI20210874	10	780
MANDIRI20210874	11	563
MANDIRI20210874	12	679
MANDIRI20210875	1	525
MANDIRI20210875	2	489
MANDIRI20210875	3	696
MANDIRI20210875	4	761
MANDIRI20210875	9	562
MANDIRI20210875	10	689
MANDIRI20210875	11	687
MANDIRI20210875	12	610
MANDIRI20210878	5	621
MANDIRI20210878	6	575
MANDIRI20210878	7	469
MANDIRI20210878	8	672
MANDIRI20210878	9	731
MANDIRI20210878	10	681
MANDIRI20210878	11	796
MANDIRI20210878	12	774
MANDIRI20210880	1	685
MANDIRI20210880	2	565
MANDIRI20210880	3	573
MANDIRI20210880	4	681
MANDIRI20210880	9	701
MANDIRI20210880	10	668
MANDIRI20210880	11	573
MANDIRI20210880	12	617
MANDIRI20210881	1	476
MANDIRI20210881	2	762
MANDIRI20210881	3	717
MANDIRI20210881	4	575
MANDIRI20210881	9	596
MANDIRI20210881	10	456
MANDIRI20210881	11	725
MANDIRI20210881	12	767
MANDIRI20210884	5	639
MANDIRI20210884	6	620
MANDIRI20210884	7	510
MANDIRI20210884	8	539
MANDIRI20210884	9	688
MANDIRI20210884	10	518
MANDIRI20210884	11	649
MANDIRI20210884	12	574
MANDIRI20210885	1	474
MANDIRI20210885	2	721
MANDIRI20210885	3	637
MANDIRI20210885	4	545
MANDIRI20210885	9	580
MANDIRI20210885	10	712
MANDIRI20210885	11	753
MANDIRI20210885	12	790
MANDIRI20210887	1	720
MANDIRI20210887	2	743
MANDIRI20210887	3	493
MANDIRI20210887	4	513
MANDIRI20210887	9	627
MANDIRI20210887	10	672
MANDIRI20210887	11	523
MANDIRI20210887	12	468
MANDIRI20210888	5	633
MANDIRI20210888	6	504
MANDIRI20210888	7	456
MANDIRI20210888	8	735
MANDIRI20210888	9	711
MANDIRI20210888	10	774
MANDIRI20210888	11	748
MANDIRI20210888	12	455
MANDIRI20210889	1	515
MANDIRI20210889	2	781
MANDIRI20210889	3	566
MANDIRI20210889	4	746
MANDIRI20210889	9	724
MANDIRI20210889	10	579
MANDIRI20210889	11	472
MANDIRI20210889	12	638
MANDIRI20210891	1	552
MANDIRI20210891	2	647
MANDIRI20210891	3	799
MANDIRI20210891	4	542
MANDIRI20210891	9	503
MANDIRI20210891	10	516
MANDIRI20210891	11	780
MANDIRI20210891	12	684
MANDIRI20210892	1	605
MANDIRI20210892	2	466
MANDIRI20210892	3	510
MANDIRI20210892	4	748
MANDIRI20210892	9	583
MANDIRI20210892	10	681
MANDIRI20210892	11	533
MANDIRI20210892	12	735
MANDIRI20210895	5	795
MANDIRI20210895	6	457
MANDIRI20210895	7	646
MANDIRI20210895	8	522
MANDIRI20210895	9	642
MANDIRI20210895	10	619
MANDIRI20210895	11	550
MANDIRI20210895	12	731
MANDIRI20210897	1	651
MANDIRI20210897	2	635
MANDIRI20210897	3	517
MANDIRI20210897	4	536
MANDIRI20210897	9	684
MANDIRI20210897	10	452
MANDIRI20210897	11	486
MANDIRI20210897	12	637
MANDIRI20210898	5	710
MANDIRI20210898	6	630
MANDIRI20210898	7	611
MANDIRI20210898	8	501
MANDIRI20210898	9	612
MANDIRI20210898	10	709
MANDIRI20210898	11	493
MANDIRI20210898	12	750
MANDIRI20210899	5	667
MANDIRI20210899	6	456
MANDIRI20210899	7	619
MANDIRI20210899	8	508
MANDIRI20210899	9	597
MANDIRI20210899	10	725
MANDIRI20210899	11	539
MANDIRI20210899	12	684
MANDIRI20210902	5	568
MANDIRI20210902	6	565
MANDIRI20210902	7	477
MANDIRI20210902	8	742
MANDIRI20210902	9	529
MANDIRI20210902	10	478
MANDIRI20210902	11	510
MANDIRI20210902	12	608
MANDIRI20210903	1	747
MANDIRI20210903	2	660
MANDIRI20210903	3	767
MANDIRI20210903	4	599
MANDIRI20210903	9	783
MANDIRI20210903	10	666
MANDIRI20210903	11	799
MANDIRI20210903	12	689
MANDIRI20210905	5	493
MANDIRI20210905	6	714
MANDIRI20210905	7	646
MANDIRI20210905	8	708
MANDIRI20210905	9	663
MANDIRI20210905	10	799
MANDIRI20210905	11	743
MANDIRI20210905	12	734
MANDIRI20210906	1	462
MANDIRI20210906	2	667
MANDIRI20210906	3	704
MANDIRI20210906	4	633
MANDIRI20210906	9	774
MANDIRI20210906	10	798
MANDIRI20210906	11	740
MANDIRI20210906	12	735
MANDIRI20210908	5	555
MANDIRI20210908	6	674
MANDIRI20210908	7	655
MANDIRI20210908	8	519
MANDIRI20210908	9	611
MANDIRI20210908	10	455
MANDIRI20210908	11	669
MANDIRI20210908	12	614
MANDIRI20210909	5	574
MANDIRI20210909	6	669
MANDIRI20210909	7	506
MANDIRI20210909	8	652
MANDIRI20210909	9	597
MANDIRI20210909	10	663
MANDIRI20210909	11	619
MANDIRI20210909	12	754
MANDIRI20210910	1	457
MANDIRI20210910	2	567
MANDIRI20210910	3	547
MANDIRI20210910	4	726
MANDIRI20210910	9	726
MANDIRI20210910	10	579
MANDIRI20210910	11	589
MANDIRI20210910	12	733
MANDIRI20210911	5	561
MANDIRI20210911	6	771
MANDIRI20210911	7	549
MANDIRI20210911	8	690
MANDIRI20210911	9	676
MANDIRI20210911	10	790
MANDIRI20210911	11	784
MANDIRI20210911	12	481
MANDIRI20210913	1	737
MANDIRI20210913	2	611
MANDIRI20210913	3	718
MANDIRI20210913	4	553
MANDIRI20210913	9	720
MANDIRI20210913	10	494
MANDIRI20210913	11	737
MANDIRI20210913	12	753
MANDIRI20210915	1	566
MANDIRI20210915	2	517
MANDIRI20210915	3	749
MANDIRI20210915	4	524
MANDIRI20210915	9	768
MANDIRI20210915	10	698
MANDIRI20210915	11	467
MANDIRI20210915	12	643
MANDIRI20210923	1	763
MANDIRI20210923	2	476
MANDIRI20210923	3	762
MANDIRI20210923	4	774
MANDIRI20210923	9	547
MANDIRI20210923	10	568
MANDIRI20210923	11	674
MANDIRI20210923	12	785
MANDIRI20210924	5	556
MANDIRI20210924	6	742
MANDIRI20210924	7	636
MANDIRI20210924	8	626
MANDIRI20210924	9	542
MANDIRI20210924	10	504
MANDIRI20210924	11	796
MANDIRI20210924	12	671
MANDIRI20210927	1	693
MANDIRI20210927	2	690
MANDIRI20210927	3	644
MANDIRI20210927	4	504
MANDIRI20210927	9	553
MANDIRI20210927	10	677
MANDIRI20210927	11	523
MANDIRI20210927	12	661
MANDIRI20210928	1	751
MANDIRI20210928	2	548
MANDIRI20210928	3	792
MANDIRI20210928	4	632
MANDIRI20210928	9	584
MANDIRI20210928	10	675
MANDIRI20210928	11	617
MANDIRI20210928	12	452
MANDIRI20210929	5	576
MANDIRI20210929	6	670
MANDIRI20210929	7	522
MANDIRI20210929	8	723
MANDIRI20210929	9	746
MANDIRI20210929	10	773
MANDIRI20210929	11	723
MANDIRI20210929	12	537
MANDIRI20210930	1	666
MANDIRI20210930	2	462
MANDIRI20210930	3	576
MANDIRI20210930	4	766
MANDIRI20210930	9	495
MANDIRI20210930	10	465
MANDIRI20210930	11	745
MANDIRI20210930	12	707
MANDIRI20210931	1	619
MANDIRI20210931	2	559
MANDIRI20210931	3	796
MANDIRI20210931	4	667
MANDIRI20210931	9	745
MANDIRI20210931	10	564
MANDIRI20210931	11	469
MANDIRI20210931	12	552
MANDIRI20210932	5	470
MANDIRI20210932	6	722
MANDIRI20210932	7	719
MANDIRI20210932	8	787
MANDIRI20210932	9	563
MANDIRI20210932	10	471
MANDIRI20210932	11	680
MANDIRI20210932	12	743
MANDIRI20210934	1	696
MANDIRI20210934	2	738
MANDIRI20210934	3	454
MANDIRI20210934	4	596
MANDIRI20210934	9	594
MANDIRI20210934	10	602
MANDIRI20210934	11	640
MANDIRI20210934	12	763
MANDIRI20210935	1	621
MANDIRI20210935	2	477
MANDIRI20210935	3	790
MANDIRI20210935	4	481
MANDIRI20210935	9	534
MANDIRI20210935	10	708
MANDIRI20210935	11	592
MANDIRI20210935	12	797
MANDIRI20210939	5	671
MANDIRI20210939	6	589
MANDIRI20210939	7	551
MANDIRI20210939	8	586
MANDIRI20210939	9	512
MANDIRI20210939	10	726
MANDIRI20210939	11	499
MANDIRI20210939	12	493
MANDIRI20210940	5	642
MANDIRI20210940	6	538
MANDIRI20210940	7	496
MANDIRI20210940	8	489
MANDIRI20210940	9	555
MANDIRI20210940	10	700
MANDIRI20210940	11	679
MANDIRI20210940	12	703
MANDIRI20210941	1	667
MANDIRI20210941	2	537
MANDIRI20210941	3	730
MANDIRI20210941	4	796
MANDIRI20210941	9	794
MANDIRI20210941	10	614
MANDIRI20210941	11	636
MANDIRI20210941	12	754
MANDIRI20210942	5	745
MANDIRI20210942	6	732
MANDIRI20210942	7	757
MANDIRI20210942	8	463
MANDIRI20210942	9	614
MANDIRI20210942	10	709
MANDIRI20210942	11	535
MANDIRI20210942	12	686
MANDIRI20210944	1	749
MANDIRI20210944	2	544
MANDIRI20210944	3	523
MANDIRI20210944	4	554
MANDIRI20210944	9	653
MANDIRI20210944	10	501
MANDIRI20210944	11	730
MANDIRI20210944	12	473
MANDIRI20210945	1	496
MANDIRI20210945	2	796
MANDIRI20210945	3	546
MANDIRI20210945	4	719
MANDIRI20210945	9	750
MANDIRI20210945	10	759
MANDIRI20210945	11	454
MANDIRI20210945	12	599
MANDIRI20210950	5	542
MANDIRI20210950	6	479
MANDIRI20210950	7	706
MANDIRI20210950	8	677
MANDIRI20210950	9	730
MANDIRI20210950	10	495
MANDIRI20210950	11	750
MANDIRI20210950	12	711
MANDIRI20210954	5	664
MANDIRI20210954	6	797
MANDIRI20210954	7	522
MANDIRI20210954	8	521
MANDIRI20210954	9	466
MANDIRI20210954	10	456
MANDIRI20210954	11	631
MANDIRI20210954	12	573
MANDIRI20210955	1	727
MANDIRI20210955	2	793
MANDIRI20210955	3	669
MANDIRI20210955	4	751
MANDIRI20210955	9	669
MANDIRI20210955	10	758
MANDIRI20210955	11	494
MANDIRI20210955	12	562
MANDIRI20210957	5	718
MANDIRI20210957	6	529
MANDIRI20210957	7	668
MANDIRI20210957	8	554
MANDIRI20210957	9	660
MANDIRI20210957	10	465
MANDIRI20210957	11	558
MANDIRI20210957	12	467
MANDIRI20210960	5	616
MANDIRI20210960	6	513
MANDIRI20210960	7	749
MANDIRI20210960	8	699
MANDIRI20210960	9	723
MANDIRI20210960	10	637
MANDIRI20210960	11	799
MANDIRI20210960	12	716
MANDIRI20210962	5	560
MANDIRI20210962	6	533
MANDIRI20210962	7	526
MANDIRI20210962	8	628
MANDIRI20210962	9	554
MANDIRI20210962	10	558
MANDIRI20210962	11	512
MANDIRI20210962	12	727
MANDIRI20210963	1	756
MANDIRI20210963	2	454
MANDIRI20210963	3	578
MANDIRI20210963	4	465
MANDIRI20210963	9	531
MANDIRI20210963	10	774
MANDIRI20210963	11	631
MANDIRI20210963	12	795
MANDIRI20210965	1	709
MANDIRI20210965	2	700
MANDIRI20210965	3	788
MANDIRI20210965	4	528
MANDIRI20210965	9	648
MANDIRI20210965	10	736
MANDIRI20210965	11	792
MANDIRI20210965	12	641
MANDIRI20210968	5	560
MANDIRI20210968	6	590
MANDIRI20210968	7	644
MANDIRI20210968	8	474
MANDIRI20210968	9	510
MANDIRI20210968	10	640
MANDIRI20210968	11	774
MANDIRI20210968	12	492
MANDIRI20210969	1	761
MANDIRI20210969	2	493
MANDIRI20210969	3	477
MANDIRI20210969	4	644
MANDIRI20210969	9	667
MANDIRI20210969	10	677
MANDIRI20210969	11	589
MANDIRI20210969	12	470
MANDIRI20210970	1	617
MANDIRI20210970	2	537
MANDIRI20210970	3	561
MANDIRI20210970	4	564
MANDIRI20210970	9	785
MANDIRI20210970	10	469
MANDIRI20210970	11	582
MANDIRI20210970	12	457
MANDIRI20210976	1	502
MANDIRI20210976	2	610
MANDIRI20210976	3	749
MANDIRI20210976	4	483
MANDIRI20210976	9	736
MANDIRI20210976	10	492
MANDIRI20210976	11	571
MANDIRI20210976	12	610
MANDIRI20210978	1	735
MANDIRI20210978	2	516
MANDIRI20210978	3	555
MANDIRI20210978	4	745
MANDIRI20210978	9	618
MANDIRI20210978	10	712
MANDIRI20210978	11	622
MANDIRI20210978	12	657
MANDIRI20210981	1	711
MANDIRI20210981	2	656
MANDIRI20210981	3	766
MANDIRI20210981	4	485
MANDIRI20210981	9	699
MANDIRI20210981	10	519
MANDIRI20210981	11	539
MANDIRI20210981	12	775
MANDIRI20210982	1	555
MANDIRI20210982	2	509
MANDIRI20210982	3	716
MANDIRI20210982	4	785
MANDIRI20210982	9	638
MANDIRI20210982	10	625
MANDIRI20210982	11	500
MANDIRI20210982	12	603
MANDIRI20210985	1	650
MANDIRI20210985	2	712
MANDIRI20210985	3	547
MANDIRI20210985	4	649
MANDIRI20210985	9	558
MANDIRI20210985	10	666
MANDIRI20210985	11	793
MANDIRI20210985	12	777
MANDIRI20210986	5	450
MANDIRI20210986	6	598
MANDIRI20210986	7	654
MANDIRI20210986	8	556
MANDIRI20210986	9	669
MANDIRI20210986	10	703
MANDIRI20210986	11	460
MANDIRI20210986	12	550
MANDIRI20210987	5	494
MANDIRI20210987	6	659
MANDIRI20210987	7	454
MANDIRI20210987	8	725
MANDIRI20210987	9	468
MANDIRI20210987	10	549
MANDIRI20210987	11	685
MANDIRI20210987	12	622
MANDIRI20210988	1	452
MANDIRI20210988	2	557
MANDIRI20210988	3	783
MANDIRI20210988	4	628
MANDIRI20210988	9	693
MANDIRI20210988	10	729
MANDIRI20210988	11	631
MANDIRI20210988	12	707
MANDIRI20210989	1	463
MANDIRI20210989	2	602
MANDIRI20210989	3	639
MANDIRI20210989	4	717
MANDIRI20210989	9	796
MANDIRI20210989	10	580
MANDIRI20210989	11	521
MANDIRI20210989	12	795
MANDIRI20210990	1	504
MANDIRI20210990	2	618
MANDIRI20210990	3	498
MANDIRI20210990	4	458
MANDIRI20210990	9	581
MANDIRI20210990	10	624
MANDIRI20210990	11	533
MANDIRI20210990	12	717
MANDIRI20210993	5	678
MANDIRI20210993	6	452
MANDIRI20210993	7	622
MANDIRI20210993	8	488
MANDIRI20210993	9	677
MANDIRI20210993	10	693
MANDIRI20210993	11	657
MANDIRI20210993	12	467
MANDIRI20210996	5	491
MANDIRI20210996	6	789
MANDIRI20210996	7	791
MANDIRI20210996	8	682
MANDIRI20210996	9	503
MANDIRI20210996	10	768
MANDIRI20210996	11	791
MANDIRI20210996	12	657
MANDIRI20210999	1	526
MANDIRI20210999	2	603
MANDIRI20210999	3	600
MANDIRI20210999	4	748
MANDIRI20210999	9	503
MANDIRI20210999	10	727
MANDIRI20210999	11	780
MANDIRI20210999	12	795
MANDIRI20211000	1	560
MANDIRI20211000	2	651
MANDIRI20211000	3	597
MANDIRI20211000	4	554
MANDIRI20211000	9	451
MANDIRI20211000	10	558
MANDIRI20211000	11	553
MANDIRI20211000	12	558
MANDIRI20211001	5	503
MANDIRI20211001	6	713
MANDIRI20211001	7	777
MANDIRI20211001	8	674
MANDIRI20211001	9	799
MANDIRI20211001	10	537
MANDIRI20211001	11	597
MANDIRI20211001	12	532
MANDIRI20211003	1	498
MANDIRI20211003	2	511
MANDIRI20211003	3	741
MANDIRI20211003	4	534
MANDIRI20211003	9	790
MANDIRI20211003	10	655
MANDIRI20211003	11	622
MANDIRI20211003	12	736
MANDIRI20211004	1	758
MANDIRI20211004	2	636
MANDIRI20211004	3	665
MANDIRI20211004	4	773
MANDIRI20211004	9	471
MANDIRI20211004	10	729
MANDIRI20211004	11	713
MANDIRI20211004	12	597
MANDIRI20211006	5	466
MANDIRI20211006	6	572
MANDIRI20211006	7	559
MANDIRI20211006	8	729
MANDIRI20211006	9	527
MANDIRI20211006	10	655
MANDIRI20211006	11	535
MANDIRI20211006	12	641
MANDIRI20211008	1	714
MANDIRI20211008	2	518
MANDIRI20211008	3	623
MANDIRI20211008	4	628
MANDIRI20211008	9	564
MANDIRI20211008	10	655
MANDIRI20211008	11	699
MANDIRI20211008	12	590
MANDIRI20211012	5	783
MANDIRI20211012	6	763
MANDIRI20211012	7	721
MANDIRI20211012	8	622
MANDIRI20211012	9	466
MANDIRI20211012	10	798
MANDIRI20211012	11	651
MANDIRI20211012	12	636
MANDIRI20211013	1	653
MANDIRI20211013	2	573
MANDIRI20211013	3	556
MANDIRI20211013	4	476
MANDIRI20211013	9	725
MANDIRI20211013	10	539
MANDIRI20211013	11	505
MANDIRI20211013	12	769
MANDIRI20211017	5	612
MANDIRI20211017	6	694
MANDIRI20211017	7	481
MANDIRI20211017	8	619
MANDIRI20211017	9	564
MANDIRI20211017	10	514
MANDIRI20211017	11	658
MANDIRI20211017	12	525
MANDIRI20211020	5	516
MANDIRI20211020	6	733
MANDIRI20211020	7	505
MANDIRI20211020	8	488
MANDIRI20211020	9	475
MANDIRI20211020	10	523
MANDIRI20211020	11	481
MANDIRI20211020	12	532
MANDIRI20211023	5	610
MANDIRI20211023	6	614
MANDIRI20211023	7	769
MANDIRI20211023	8	671
MANDIRI20211023	9	780
MANDIRI20211023	10	647
MANDIRI20211023	11	615
MANDIRI20211023	12	667
MANDIRI20211024	5	669
MANDIRI20211024	6	685
MANDIRI20211024	7	500
MANDIRI20211024	8	715
MANDIRI20211024	9	558
MANDIRI20211024	10	676
MANDIRI20211024	11	518
MANDIRI20211024	12	605
MANDIRI20211025	5	616
MANDIRI20211025	6	747
MANDIRI20211025	7	673
MANDIRI20211025	8	718
MANDIRI20211025	9	676
MANDIRI20211025	10	761
MANDIRI20211025	11	526
MANDIRI20211025	12	542
MANDIRI20211026	5	585
MANDIRI20211026	6	469
MANDIRI20211026	7	545
MANDIRI20211026	8	484
MANDIRI20211026	9	668
MANDIRI20211026	10	733
MANDIRI20211026	11	608
MANDIRI20211026	12	680
MANDIRI20211031	1	610
MANDIRI20211031	2	573
MANDIRI20211031	3	458
MANDIRI20211031	4	667
MANDIRI20211031	9	767
MANDIRI20211031	10	486
MANDIRI20211031	11	694
MANDIRI20211031	12	596
MANDIRI20211033	5	543
MANDIRI20211033	6	774
MANDIRI20211033	7	579
MANDIRI20211033	8	580
MANDIRI20211033	9	768
MANDIRI20211033	10	799
MANDIRI20211033	11	528
MANDIRI20211033	12	763
MANDIRI20211034	5	557
MANDIRI20211034	6	698
MANDIRI20211034	7	773
MANDIRI20211034	8	774
MANDIRI20211034	9	513
MANDIRI20211034	10	497
MANDIRI20211034	11	608
MANDIRI20211034	12	502
MANDIRI20211035	1	548
MANDIRI20211035	2	635
MANDIRI20211035	3	561
MANDIRI20211035	4	659
MANDIRI20211035	9	547
MANDIRI20211035	10	729
MANDIRI20211035	11	586
MANDIRI20211035	12	779
MANDIRI20211036	5	728
MANDIRI20211036	6	464
MANDIRI20211036	7	690
MANDIRI20211036	8	523
MANDIRI20211036	9	513
MANDIRI20211036	10	514
MANDIRI20211036	11	716
MANDIRI20211036	12	680
MANDIRI20211037	1	503
MANDIRI20211037	2	790
MANDIRI20211037	3	526
MANDIRI20211037	4	496
MANDIRI20211037	9	704
MANDIRI20211037	10	470
MANDIRI20211037	11	796
MANDIRI20211037	12	722
MANDIRI20211039	5	544
MANDIRI20211039	6	601
MANDIRI20211039	7	695
MANDIRI20211039	8	714
MANDIRI20211039	9	643
MANDIRI20211039	10	455
MANDIRI20211039	11	619
MANDIRI20211039	12	598
MANDIRI20211041	1	766
MANDIRI20211041	2	577
MANDIRI20211041	3	781
MANDIRI20211041	4	686
MANDIRI20211041	9	624
MANDIRI20211041	10	490
MANDIRI20211041	11	758
MANDIRI20211041	12	479
MANDIRI20211043	5	709
MANDIRI20211043	6	559
MANDIRI20211043	7	652
MANDIRI20211043	8	528
MANDIRI20211043	9	641
MANDIRI20211043	10	705
MANDIRI20211043	11	511
MANDIRI20211043	12	679
MANDIRI20211045	5	456
MANDIRI20211045	6	492
MANDIRI20211045	7	652
MANDIRI20211045	8	501
MANDIRI20211045	9	680
MANDIRI20211045	10	706
MANDIRI20211045	11	775
MANDIRI20211045	12	537
MANDIRI20211046	5	714
MANDIRI20211046	6	542
MANDIRI20211046	7	618
MANDIRI20211046	8	621
MANDIRI20211046	9	498
MANDIRI20211046	10	627
MANDIRI20211046	11	787
MANDIRI20211046	12	636
MANDIRI20211048	5	693
MANDIRI20211048	6	752
MANDIRI20211048	7	536
MANDIRI20211048	8	473
MANDIRI20211048	9	583
MANDIRI20211048	10	552
MANDIRI20211048	11	524
MANDIRI20211048	12	613
MANDIRI20211049	1	670
MANDIRI20211049	2	677
MANDIRI20211049	3	484
MANDIRI20211049	4	483
MANDIRI20211049	9	484
MANDIRI20211049	10	759
MANDIRI20211049	11	694
MANDIRI20211049	12	714
MANDIRI20211052	1	680
MANDIRI20211052	2	592
MANDIRI20211052	3	757
MANDIRI20211052	4	723
MANDIRI20211052	9	602
MANDIRI20211052	10	709
MANDIRI20211052	11	708
MANDIRI20211052	12	577
MANDIRI20211054	5	628
MANDIRI20211054	6	667
MANDIRI20211054	7	715
MANDIRI20211054	8	784
MANDIRI20211054	9	633
MANDIRI20211054	10	786
MANDIRI20211054	11	757
MANDIRI20211054	12	762
MANDIRI20211055	1	480
MANDIRI20211055	2	593
MANDIRI20211055	3	553
MANDIRI20211055	4	506
MANDIRI20211055	9	586
MANDIRI20211055	10	706
MANDIRI20211055	11	514
MANDIRI20211055	12	693
MANDIRI20211056	1	714
MANDIRI20211056	2	792
MANDIRI20211056	3	517
MANDIRI20211056	4	678
MANDIRI20211056	9	560
MANDIRI20211056	10	500
MANDIRI20211056	11	741
MANDIRI20211056	12	458
MANDIRI20211058	5	484
MANDIRI20211058	6	482
MANDIRI20211058	7	543
MANDIRI20211058	8	532
MANDIRI20211058	9	450
MANDIRI20211058	10	645
MANDIRI20211058	11	508
MANDIRI20211058	12	651
MANDIRI20211060	5	504
MANDIRI20211060	6	594
MANDIRI20211060	7	609
MANDIRI20211060	8	796
MANDIRI20211060	9	501
MANDIRI20211060	10	748
MANDIRI20211060	11	688
MANDIRI20211060	12	521
MANDIRI20211067	1	564
MANDIRI20211067	2	661
MANDIRI20211067	3	768
MANDIRI20211067	4	521
MANDIRI20211067	9	569
MANDIRI20211067	10	545
MANDIRI20211067	11	634
MANDIRI20211067	12	716
MANDIRI20211068	5	624
MANDIRI20211068	6	660
MANDIRI20211068	7	608
MANDIRI20211068	8	502
MANDIRI20211068	9	568
MANDIRI20211068	10	699
MANDIRI20211068	11	649
MANDIRI20211068	12	518
MANDIRI20211073	1	475
MANDIRI20211073	2	613
MANDIRI20211073	3	799
MANDIRI20211073	4	599
MANDIRI20211073	9	485
MANDIRI20211073	10	656
MANDIRI20211073	11	485
MANDIRI20211073	12	623
MANDIRI20211074	5	778
MANDIRI20211074	6	677
MANDIRI20211074	7	680
MANDIRI20211074	8	481
MANDIRI20211074	9	531
MANDIRI20211074	10	714
MANDIRI20211074	11	680
MANDIRI20211074	12	461
MANDIRI20211075	5	643
MANDIRI20211075	6	682
MANDIRI20211075	7	689
MANDIRI20211075	8	727
MANDIRI20211075	9	670
MANDIRI20211075	10	798
MANDIRI20211075	11	656
MANDIRI20211075	12	590
MANDIRI20211078	1	702
MANDIRI20211078	2	600
MANDIRI20211078	3	605
MANDIRI20211078	4	646
MANDIRI20211078	9	628
MANDIRI20211078	10	484
MANDIRI20211078	11	586
MANDIRI20211078	12	752
MANDIRI20211079	5	697
MANDIRI20211079	6	741
MANDIRI20211079	7	478
MANDIRI20211079	8	469
MANDIRI20211079	9	501
MANDIRI20211079	10	660
MANDIRI20211079	11	748
MANDIRI20211079	12	767
MANDIRI20211080	5	708
MANDIRI20211080	6	537
MANDIRI20211080	7	650
MANDIRI20211080	8	569
MANDIRI20211080	9	783
MANDIRI20211080	10	659
MANDIRI20211080	11	639
MANDIRI20211080	12	661
MANDIRI20211081	5	488
MANDIRI20211081	6	471
MANDIRI20211081	7	547
MANDIRI20211081	8	651
MANDIRI20211081	9	699
MANDIRI20211081	10	541
MANDIRI20211081	11	549
MANDIRI20211081	12	710
MANDIRI20211084	5	589
MANDIRI20211084	6	596
MANDIRI20211084	7	559
MANDIRI20211084	8	491
MANDIRI20211084	9	513
MANDIRI20211084	10	452
MANDIRI20211084	11	629
MANDIRI20211084	12	767
MANDIRI20211087	5	613
MANDIRI20211087	6	732
MANDIRI20211087	7	522
MANDIRI20211087	8	791
MANDIRI20211087	9	565
MANDIRI20211087	10	585
MANDIRI20211087	11	700
MANDIRI20211087	12	798
MANDIRI20211088	5	571
MANDIRI20211088	6	498
MANDIRI20211088	7	708
MANDIRI20211088	8	648
MANDIRI20211088	9	746
MANDIRI20211088	10	496
MANDIRI20211088	11	591
MANDIRI20211088	12	761
MANDIRI20211089	5	501
MANDIRI20211089	6	599
MANDIRI20211089	7	779
MANDIRI20211089	8	537
MANDIRI20211089	9	744
MANDIRI20211089	10	459
MANDIRI20211089	11	541
MANDIRI20211089	12	511
MANDIRI20211090	1	629
MANDIRI20211090	2	552
MANDIRI20211090	3	665
MANDIRI20211090	4	480
MANDIRI20211090	9	715
MANDIRI20211090	10	604
MANDIRI20211090	11	582
MANDIRI20211090	12	522
MANDIRI20211091	1	580
MANDIRI20211091	2	738
MANDIRI20211091	3	754
MANDIRI20211091	4	722
MANDIRI20211091	9	784
MANDIRI20211091	10	694
MANDIRI20211091	11	729
MANDIRI20211091	12	758
MANDIRI20211093	1	792
MANDIRI20211093	2	651
MANDIRI20211093	3	624
MANDIRI20211093	4	708
MANDIRI20211093	9	623
MANDIRI20211093	10	693
MANDIRI20211093	11	716
MANDIRI20211093	12	767
MANDIRI20211094	1	596
MANDIRI20211094	2	693
MANDIRI20211094	3	545
MANDIRI20211094	4	720
MANDIRI20211094	9	463
MANDIRI20211094	10	588
MANDIRI20211094	11	570
MANDIRI20211094	12	617
MANDIRI20211096	1	516
MANDIRI20211096	2	622
MANDIRI20211096	3	594
MANDIRI20211096	4	735
MANDIRI20211096	9	790
MANDIRI20211096	10	469
MANDIRI20211096	11	596
MANDIRI20211096	12	652
MANDIRI20211101	5	605
MANDIRI20211101	6	769
MANDIRI20211101	7	728
MANDIRI20211101	8	677
MANDIRI20211101	9	476
MANDIRI20211101	10	597
MANDIRI20211101	11	472
MANDIRI20211101	12	573
MANDIRI20211102	1	453
MANDIRI20211102	2	706
MANDIRI20211102	3	702
MANDIRI20211102	4	673
MANDIRI20211102	9	601
MANDIRI20211102	10	512
MANDIRI20211102	11	780
MANDIRI20211102	12	558
MANDIRI20211103	1	580
MANDIRI20211103	2	622
MANDIRI20211103	3	549
MANDIRI20211103	4	741
MANDIRI20211103	9	571
