ID	ApplicantID	Name	Type	Output	Scale	Organizer	WebURL	Score
317	MANDIRI20210196	Lomba 317	1	4	1	PT XYZ	https://ptxyz.com	62
318	MANDIRI20210196	Lomba 318	2	3	2	PT XYZ	https://ptxyz.com	55
319	MANDIRI20210198	Lomba 319	3	3	2	PT XYZ	https://ptxyz.com	65
320	MANDIRI20210198	Lomba 320	2	1	2	PT XYZ	https://ptxyz.com	55
321	MANDIRI20210199	Lomba 321	5	1	3	PT XYZ	https://ptxyz.com	56
322	MANDIRI20210199	Lomba 322	1	2	1	PT XYZ	https://ptxyz.com	73
323	MANDIRI20210201	Lomba 323	5	1	4	PT XYZ	https://ptxyz.com	71
324	MANDIRI20210201	Lomba 324	1	4	4	PT XYZ	https://ptxyz.com	87
325	MANDIRI20210202	Lomba 325	3	2	4	PT XYZ	https://ptxyz.com	52
326	MANDIRI20210202	Lomba 326	2	4	1	PT XYZ	https://ptxyz.com	67
327	MANDIRI20210203	Lomba 327	5	1	4	PT XYZ	https://ptxyz.com	62
328	MANDIRI20210203	Lomba 328	4	4	1	PT XYZ	https://ptxyz.com	69
329	MANDIRI20210204	Lomba 329	3	3	4	PT XYZ	https://ptxyz.com	56
330	MANDIRI20210204	Lomba 330	5	1	1	PT XYZ	https://ptxyz.com	62
331	MANDIRI20210205	Lomba 331	3	2	4	PT XYZ	https://ptxyz.com	52
332	MANDIRI20210205	Lomba 332	2	3	2	PT XYZ	https://ptxyz.com	88
333	MANDIRI20210207	Lomba 333	1	1	3	PT XYZ	https://ptxyz.com	75
334	MANDIRI20210207	Lomba 334	1	1	1	PT XYZ	https://ptxyz.com	56
335	MANDIRI20210208	Lomba 335	5	3	1	PT XYZ	https://ptxyz.com	72
336	MANDIRI20210208	Lomba 336	2	4	4	PT XYZ	https://ptxyz.com	71
337	MANDIRI20210209	Lomba 337	4	2	1	PT XYZ	https://ptxyz.com	74
338	MANDIRI20210209	Lomba 338	4	2	4	PT XYZ	https://ptxyz.com	76
339	MANDIRI20210210	Lomba 339	3	2	4	PT XYZ	https://ptxyz.com	72
340	MANDIRI20210210	Lomba 340	4	2	3	PT XYZ	https://ptxyz.com	70
341	MANDIRI20210211	Lomba 341	1	1	4	PT XYZ	https://ptxyz.com	88
342	MANDIRI20210211	Lomba 342	4	1	3	PT XYZ	https://ptxyz.com	81
343	MANDIRI20210213	Lomba 343	4	4	2	PT XYZ	https://ptxyz.com	79
344	MANDIRI20210213	Lomba 344	4	1	2	PT XYZ	https://ptxyz.com	53
345	MANDIRI20210215	Lomba 345	1	3	3	PT XYZ	https://ptxyz.com	80
346	MANDIRI20210215	Lomba 346	2	3	4	PT XYZ	https://ptxyz.com	80
347	MANDIRI20210217	Lomba 347	1	4	1	PT XYZ	https://ptxyz.com	77
348	MANDIRI20210217	Lomba 348	1	1	3	PT XYZ	https://ptxyz.com	50
349	MANDIRI20210218	Lomba 349	1	1	1	PT XYZ	https://ptxyz.com	78
350	MANDIRI20210218	Lomba 350	3	4	2	PT XYZ	https://ptxyz.com	74
351	MANDIRI20210219	Lomba 351	1	2	1	PT XYZ	https://ptxyz.com	86
352	MANDIRI20210219	Lomba 352	4	4	4	PT XYZ	https://ptxyz.com	90
353	MANDIRI20210220	Lomba 353	4	4	4	PT XYZ	https://ptxyz.com	62
354	MANDIRI20210220	Lomba 354	1	4	2	PT XYZ	https://ptxyz.com	53
355	MANDIRI20210223	Lomba 355	3	4	2	PT XYZ	https://ptxyz.com	64
356	MANDIRI20210223	Lomba 356	3	2	3	PT XYZ	https://ptxyz.com	51
357	MANDIRI20210224	Lomba 357	1	3	2	PT XYZ	https://ptxyz.com	78
358	MANDIRI20210224	Lomba 358	2	2	4	PT XYZ	https://ptxyz.com	56
359	MANDIRI20210225	Lomba 359	3	1	1	PT XYZ	https://ptxyz.com	64
360	MANDIRI20210225	Lomba 360	3	4	2	PT XYZ	https://ptxyz.com	54
361	MANDIRI20210226	Lomba 361	2	1	4	PT XYZ	https://ptxyz.com	60
362	MANDIRI20210226	Lomba 362	1	3	1	PT XYZ	https://ptxyz.com	66
363	MANDIRI20210227	Lomba 363	1	3	1	PT XYZ	https://ptxyz.com	89
364	MANDIRI20210227	Lomba 364	5	4	1	PT XYZ	https://ptxyz.com	59
365	MANDIRI20210228	Lomba 365	5	4	4	PT XYZ	https://ptxyz.com	54
366	MANDIRI20210228	Lomba 366	2	3	3	PT XYZ	https://ptxyz.com	50
367	MANDIRI20210229	Lomba 367	2	4	1	PT XYZ	https://ptxyz.com	85
368	MANDIRI20210229	Lomba 368	3	4	2	PT XYZ	https://ptxyz.com	62
369	MANDIRI20210231	Lomba 369	4	1	1	PT XYZ	https://ptxyz.com	68
370	MANDIRI20210231	Lomba 370	5	4	1	PT XYZ	https://ptxyz.com	82
371	MANDIRI20210232	Lomba 371	2	3	4	PT XYZ	https://ptxyz.com	65
372	MANDIRI20210232	Lomba 372	2	3	4	PT XYZ	https://ptxyz.com	70
373	MANDIRI20210233	Lomba 373	1	2	2	PT XYZ	https://ptxyz.com	69
374	MANDIRI20210233	Lomba 374	5	2	2	PT XYZ	https://ptxyz.com	79
375	MANDIRI20210234	Lomba 375	2	1	1	PT XYZ	https://ptxyz.com	81
376	MANDIRI20210234	Lomba 376	3	2	2	PT XYZ	https://ptxyz.com	70
377	MANDIRI20210235	Lomba 377	1	1	4	PT XYZ	https://ptxyz.com	86
378	MANDIRI20210235	Lomba 378	1	1	4	PT XYZ	https://ptxyz.com	69
379	MANDIRI20210236	Lomba 379	4	3	1	PT XYZ	https://ptxyz.com	65
380	MANDIRI20210236	Lomba 380	2	1	4	PT XYZ	https://ptxyz.com	54
381	MANDIRI20210237	Lomba 381	4	3	1	PT XYZ	https://ptxyz.com	66
382	MANDIRI20210237	Lomba 382	5	1	4	PT XYZ	https://ptxyz.com	83
383	MANDIRI20210239	Lomba 383	1	2	3	PT XYZ	https://ptxyz.com	52
384	MANDIRI20210239	Lomba 384	2	2	4	PT XYZ	https://ptxyz.com	66
385	MANDIRI20210240	Lomba 385	3	1	1	PT XYZ	https://ptxyz.com	59
386	MANDIRI20210240	Lomba 386	4	2	4	PT XYZ	https://ptxyz.com	73
387	MANDIRI20210242	Lomba 387	2	4	2	PT XYZ	https://ptxyz.com	54
388	MANDIRI20210242	Lomba 388	5	3	4	PT XYZ	https://ptxyz.com	64
389	MANDIRI20210243	Lomba 389	2	1	4	PT XYZ	https://ptxyz.com	90
390	MANDIRI20210243	Lomba 390	3	4	2	PT XYZ	https://ptxyz.com	89
391	MANDIRI20210244	Lomba 391	5	3	3	PT XYZ	https://ptxyz.com	59
392	MANDIRI20210244	Lomba 392	5	1	3	PT XYZ	https://ptxyz.com	72
393	MANDIRI20210245	Lomba 393	1	4	1	PT XYZ	https://ptxyz.com	55
394	MANDIRI20210245	Lomba 394	3	2	4	PT XYZ	https://ptxyz.com	85
395	MANDIRI20210246	Lomba 395	3	2	4	PT XYZ	https://ptxyz.com	74
396	MANDIRI20210246	Lomba 396	4	1	4	PT XYZ	https://ptxyz.com	74
397	MANDIRI20210247	Lomba 397	3	2	4	PT XYZ	https://ptxyz.com	66
398	MANDIRI20210247	Lomba 398	5	3	3	PT XYZ	https://ptxyz.com	90
399	MANDIRI20210248	Lomba 399	3	2	4	PT XYZ	https://ptxyz.com	70
400	MANDIRI20210248	Lomba 400	3	2	3	PT XYZ	https://ptxyz.com	90
401	MANDIRI20210250	Lomba 401	1	4	2	PT XYZ	https://ptxyz.com	71
402	MANDIRI20210250	Lomba 402	4	1	2	PT XYZ	https://ptxyz.com	75
403	MANDIRI20210251	Lomba 403	4	4	2	PT XYZ	https://ptxyz.com	83
404	MANDIRI20210251	Lomba 404	3	4	1	PT XYZ	https://ptxyz.com	76
405	MANDIRI20210252	Lomba 405	3	2	3	PT XYZ	https://ptxyz.com	88
406	MANDIRI20210252	Lomba 406	2	2	4	PT XYZ	https://ptxyz.com	56
407	MANDIRI20210253	Lomba 407	1	4	2	PT XYZ	https://ptxyz.com	85
408	MANDIRI20210253	Lomba 408	3	2	4	PT XYZ	https://ptxyz.com	59
409	MANDIRI20210254	Lomba 409	4	3	2	PT XYZ	https://ptxyz.com	68
410	MANDIRI20210254	Lomba 410	1	4	1	PT XYZ	https://ptxyz.com	74
411	MANDIRI20210255	Lomba 411	4	4	2	PT XYZ	https://ptxyz.com	83
412	MANDIRI20210255	Lomba 412	1	4	4	PT XYZ	https://ptxyz.com	59
413	MANDIRI20210256	Lomba 413	3	4	1	PT XYZ	https://ptxyz.com	65
414	MANDIRI20210256	Lomba 414	1	4	3	PT XYZ	https://ptxyz.com	85
415	MANDIRI20210258	Lomba 415	2	2	1	PT XYZ	https://ptxyz.com	84
416	MANDIRI20210258	Lomba 416	2	1	2	PT XYZ	https://ptxyz.com	86
417	MANDIRI20210260	Lomba 417	2	3	2	PT XYZ	https://ptxyz.com	79
418	MANDIRI20210260	Lomba 418	1	2	2	PT XYZ	https://ptxyz.com	56
419	MANDIRI20210261	Lomba 419	1	1	3	PT XYZ	https://ptxyz.com	68
420	MANDIRI20210261	Lomba 420	1	1	4	PT XYZ	https://ptxyz.com	81
421	MANDIRI20210262	Lomba 421	3	4	4	PT XYZ	https://ptxyz.com	83
422	MANDIRI20210262	Lomba 422	2	1	4	PT XYZ	https://ptxyz.com	77
423	MANDIRI20210263	Lomba 423	4	2	1	PT XYZ	https://ptxyz.com	50
424	MANDIRI20210263	Lomba 424	4	4	2	PT XYZ	https://ptxyz.com	76
425	MANDIRI20210267	Lomba 425	4	2	1	PT XYZ	https://ptxyz.com	54
426	MANDIRI20210267	Lomba 426	2	3	1	PT XYZ	https://ptxyz.com	84
427	MANDIRI20210269	Lomba 427	1	4	1	PT XYZ	https://ptxyz.com	55
428	MANDIRI20210269	Lomba 428	5	4	2	PT XYZ	https://ptxyz.com	85
429	MANDIRI20210270	Lomba 429	1	1	3	PT XYZ	https://ptxyz.com	58
430	MANDIRI20210270	Lomba 430	5	4	3	PT XYZ	https://ptxyz.com	73
431	MANDIRI20210271	Lomba 431	2	3	2	PT XYZ	https://ptxyz.com	84
432	MANDIRI20210271	Lomba 432	4	3	3	PT XYZ	https://ptxyz.com	78
433	MANDIRI20210273	Lomba 433	2	4	3	PT XYZ	https://ptxyz.com	82
434	MANDIRI20210273	Lomba 434	5	2	2	PT XYZ	https://ptxyz.com	88
435	MANDIRI20210274	Lomba 435	2	2	1	PT XYZ	https://ptxyz.com	87
436	MANDIRI20210274	Lomba 436	5	4	1	PT XYZ	https://ptxyz.com	81
437	MANDIRI20210275	Lomba 437	1	1	3	PT XYZ	https://ptxyz.com	88
438	MANDIRI20210275	Lomba 438	1	3	4	PT XYZ	https://ptxyz.com	78
439	MANDIRI20210277	Lomba 439	1	3	4	PT XYZ	https://ptxyz.com	51
440	MANDIRI20210277	Lomba 440	4	1	3	PT XYZ	https://ptxyz.com	85
441	MANDIRI20210278	Lomba 441	3	4	4	PT XYZ	https://ptxyz.com	77
442	MANDIRI20210278	Lomba 442	5	1	4	PT XYZ	https://ptxyz.com	88
443	MANDIRI20210280	Lomba 443	2	3	4	PT XYZ	https://ptxyz.com	83
444	MANDIRI20210280	Lomba 444	2	2	2	PT XYZ	https://ptxyz.com	66
445	MANDIRI20210281	Lomba 445	5	3	1	PT XYZ	https://ptxyz.com	75
446	MANDIRI20210281	Lomba 446	4	4	3	PT XYZ	https://ptxyz.com	77
447	MANDIRI20210282	Lomba 447	1	2	3	PT XYZ	https://ptxyz.com	78
448	MANDIRI20210282	Lomba 448	5	2	1	PT XYZ	https://ptxyz.com	88
449	MANDIRI20210283	Lomba 449	1	2	3	PT XYZ	https://ptxyz.com	58
450	MANDIRI20210283	Lomba 450	5	2	3	PT XYZ	https://ptxyz.com	85
451	MANDIRI20210285	Lomba 451	4	3	2	PT XYZ	https://ptxyz.com	59
452	MANDIRI20210285	Lomba 452	2	3	1	PT XYZ	https://ptxyz.com	63
453	MANDIRI20210286	Lomba 453	5	3	3	PT XYZ	https://ptxyz.com	76
454	MANDIRI20210286	Lomba 454	4	2	4	PT XYZ	https://ptxyz.com	82
455	MANDIRI20210287	Lomba 455	5	4	2	PT XYZ	https://ptxyz.com	54
456	MANDIRI20210287	Lomba 456	1	1	1	PT XYZ	https://ptxyz.com	83
457	MANDIRI20210288	Lomba 457	2	4	4	PT XYZ	https://ptxyz.com	71
458	MANDIRI20210288	Lomba 458	5	4	4	PT XYZ	https://ptxyz.com	88
459	MANDIRI20210289	Lomba 459	4	4	2	PT XYZ	https://ptxyz.com	75
460	MANDIRI20210289	Lomba 460	4	4	2	PT XYZ	https://ptxyz.com	69
461	MANDIRI20210291	Lomba 461	4	2	4	PT XYZ	https://ptxyz.com	65
462	MANDIRI20210291	Lomba 462	1	4	2	PT XYZ	https://ptxyz.com	67
463	MANDIRI20210293	Lomba 463	4	4	3	PT XYZ	https://ptxyz.com	73
464	MANDIRI20210293	Lomba 464	4	3	4	PT XYZ	https://ptxyz.com	80
465	MANDIRI20210294	Lomba 465	3	4	1	PT XYZ	https://ptxyz.com	62
466	MANDIRI20210294	Lomba 466	2	3	1	PT XYZ	https://ptxyz.com	78
467	MANDIRI20210295	Lomba 467	1	3	2	PT XYZ	https://ptxyz.com	56
468	MANDIRI20210295	Lomba 468	3	4	3	PT XYZ	https://ptxyz.com	58
469	MANDIRI20210296	Lomba 469	5	4	4	PT XYZ	https://ptxyz.com	85
470	MANDIRI20210296	Lomba 470	3	4	4	PT XYZ	https://ptxyz.com	58
471	MANDIRI20210297	Lomba 471	4	3	2	PT XYZ	https://ptxyz.com	84
472	MANDIRI20210297	Lomba 472	2	4	2	PT XYZ	https://ptxyz.com	75
473	MANDIRI20210298	Lomba 473	3	1	3	PT XYZ	https://ptxyz.com	57
474	MANDIRI20210298	Lomba 474	3	1	4	PT XYZ	https://ptxyz.com	61
475	MANDIRI20210299	Lomba 475	2	4	4	PT XYZ	https://ptxyz.com	83
476	MANDIRI20210299	Lomba 476	5	4	4	PT XYZ	https://ptxyz.com	72
477	MANDIRI20210300	Lomba 477	2	3	3	PT XYZ	https://ptxyz.com	69
478	MANDIRI20210300	Lomba 478	2	1	4	PT XYZ	https://ptxyz.com	61
479	MANDIRI20210301	Lomba 479	2	3	3	PT XYZ	https://ptxyz.com	55
480	MANDIRI20210301	Lomba 480	2	3	3	PT XYZ	https://ptxyz.com	51
481	MANDIRI20210302	Lomba 481	5	3	1	PT XYZ	https://ptxyz.com	71
482	MANDIRI20210302	Lomba 482	5	4	3	PT XYZ	https://ptxyz.com	78
483	MANDIRI20210303	Lomba 483	2	3	1	PT XYZ	https://ptxyz.com	87
484	MANDIRI20210303	Lomba 484	4	4	1	PT XYZ	https://ptxyz.com	72
485	MANDIRI20210304	Lomba 485	4	2	3	PT XYZ	https://ptxyz.com	85
486	MANDIRI20210304	Lomba 486	2	4	2	PT XYZ	https://ptxyz.com	68
487	MANDIRI20210308	Lomba 487	1	3	2	PT XYZ	https://ptxyz.com	77
488	MANDIRI20210308	Lomba 488	2	2	3	PT XYZ	https://ptxyz.com	84
489	MANDIRI20210310	Lomba 489	1	3	3	PT XYZ	https://ptxyz.com	75
490	MANDIRI20210310	Lomba 490	2	3	1	PT XYZ	https://ptxyz.com	83
491	MANDIRI20210311	Lomba 491	4	4	1	PT XYZ	https://ptxyz.com	71
492	MANDIRI20210311	Lomba 492	5	3	4	PT XYZ	https://ptxyz.com	69
493	MANDIRI20210314	Lomba 493	2	4	4	PT XYZ	https://ptxyz.com	64
494	MANDIRI20210314	Lomba 494	3	1	2	PT XYZ	https://ptxyz.com	86
495	MANDIRI20210315	Lomba 495	3	3	3	PT XYZ	https://ptxyz.com	57
496	MANDIRI20210315	Lomba 496	5	1	1	PT XYZ	https://ptxyz.com	89
497	MANDIRI20210316	Lomba 497	2	2	4	PT XYZ	https://ptxyz.com	90
498	MANDIRI20210316	Lomba 498	1	3	2	PT XYZ	https://ptxyz.com	60
499	MANDIRI20210317	Lomba 499	1	4	4	PT XYZ	https://ptxyz.com	50
500	MANDIRI20210317	Lomba 500	5	1	1	PT XYZ	https://ptxyz.com	63
501	MANDIRI20210318	Lomba 501	2	4	4	PT XYZ	https://ptxyz.com	61
502	MANDIRI20210318	Lomba 502	5	4	3	PT XYZ	https://ptxyz.com	90
503	MANDIRI20210320	Lomba 503	1	4	1	PT XYZ	https://ptxyz.com	90
504	MANDIRI20210320	Lomba 504	1	1	1	PT XYZ	https://ptxyz.com	59
505	MANDIRI20210321	Lomba 505	5	1	2	PT XYZ	https://ptxyz.com	56
506	MANDIRI20210321	Lomba 506	4	1	4	PT XYZ	https://ptxyz.com	55
507	MANDIRI20210322	Lomba 507	1	4	1	PT XYZ	https://ptxyz.com	72
508	MANDIRI20210322	Lomba 508	4	2	2	PT XYZ	https://ptxyz.com	64
509	MANDIRI20210323	Lomba 509	1	3	4	PT XYZ	https://ptxyz.com	54
510	MANDIRI20210323	Lomba 510	4	2	2	PT XYZ	https://ptxyz.com	67
511	MANDIRI20210324	Lomba 511	4	1	4	PT XYZ	https://ptxyz.com	63
512	MANDIRI20210324	Lomba 512	4	4	3	PT XYZ	https://ptxyz.com	54
513	MANDIRI20210325	Lomba 513	1	1	4	PT XYZ	https://ptxyz.com	50
514	MANDIRI20210325	Lomba 514	4	4	1	PT XYZ	https://ptxyz.com	85
515	MANDIRI20210326	Lomba 515	5	3	3	PT XYZ	https://ptxyz.com	65
516	MANDIRI20210326	Lomba 516	5	3	3	PT XYZ	https://ptxyz.com	51
517	MANDIRI20210327	Lomba 517	3	1	4	PT XYZ	https://ptxyz.com	65
518	MANDIRI20210327	Lomba 518	2	1	1	PT XYZ	https://ptxyz.com	64
519	MANDIRI20210328	Lomba 519	1	1	2	PT XYZ	https://ptxyz.com	63
520	MANDIRI20210328	Lomba 520	1	3	3	PT XYZ	https://ptxyz.com	74
521	MANDIRI20210329	Lomba 521	5	3	1	PT XYZ	https://ptxyz.com	79
522	MANDIRI20210329	Lomba 522	3	3	3	PT XYZ	https://ptxyz.com	55
523	MANDIRI20210331	Lomba 523	2	3	3	PT XYZ	https://ptxyz.com	71
524	MANDIRI20210331	Lomba 524	1	4	1	PT XYZ	https://ptxyz.com	76
525	MANDIRI20210334	Lomba 525	5	3	3	PT XYZ	https://ptxyz.com	80
526	MANDIRI20210334	Lomba 526	2	1	3	PT XYZ	https://ptxyz.com	72
527	MANDIRI20210335	Lomba 527	2	4	1	PT XYZ	https://ptxyz.com	80
528	MANDIRI20210335	Lomba 528	1	1	4	PT XYZ	https://ptxyz.com	89
529	MANDIRI20210336	Lomba 529	4	3	4	PT XYZ	https://ptxyz.com	87
530	MANDIRI20210336	Lomba 530	5	1	2	PT XYZ	https://ptxyz.com	78
531	MANDIRI20210338	Lomba 531	4	4	4	PT XYZ	https://ptxyz.com	79
532	MANDIRI20210338	Lomba 532	1	2	3	PT XYZ	https://ptxyz.com	60
533	MANDIRI20210339	Lomba 533	2	3	2	PT XYZ	https://ptxyz.com	76
534	MANDIRI20210339	Lomba 534	3	3	4	PT XYZ	https://ptxyz.com	87
535	MANDIRI20210340	Lomba 535	4	3	4	PT XYZ	https://ptxyz.com	51
536	MANDIRI20210340	Lomba 536	5	3	2	PT XYZ	https://ptxyz.com	85
537	MANDIRI20210341	Lomba 537	3	3	4	PT XYZ	https://ptxyz.com	67
538	MANDIRI20210341	Lomba 538	3	3	3	PT XYZ	https://ptxyz.com	84
539	MANDIRI20210343	Lomba 539	4	2	4	PT XYZ	https://ptxyz.com	85
540	MANDIRI20210343	Lomba 540	1	4	3	PT XYZ	https://ptxyz.com	81
541	MANDIRI20210344	Lomba 541	3	1	3	PT XYZ	https://ptxyz.com	63
542	MANDIRI20210344	Lomba 542	4	3	4	PT XYZ	https://ptxyz.com	64
543	MANDIRI20210345	Lomba 543	3	3	4	PT XYZ	https://ptxyz.com	89
544	MANDIRI20210345	Lomba 544	5	4	2	PT XYZ	https://ptxyz.com	90
545	MANDIRI20210346	Lomba 545	1	4	2	PT XYZ	https://ptxyz.com	83
546	MANDIRI20210346	Lomba 546	1	3	3	PT XYZ	https://ptxyz.com	72
547	MANDIRI20210347	Lomba 547	2	2	2	PT XYZ	https://ptxyz.com	83
548	MANDIRI20210347	Lomba 548	4	2	2	PT XYZ	https://ptxyz.com	67
549	MANDIRI20210348	Lomba 549	2	1	1	PT XYZ	https://ptxyz.com	69
550	MANDIRI20210348	Lomba 550	1	1	2	PT XYZ	https://ptxyz.com	64
551	MANDIRI20210350	Lomba 551	3	1	4	PT XYZ	https://ptxyz.com	57
552	MANDIRI20210350	Lomba 552	3	2	1	PT XYZ	https://ptxyz.com	64
553	MANDIRI20210351	Lomba 553	5	2	1	PT XYZ	https://ptxyz.com	72
554	MANDIRI20210351	Lomba 554	5	4	2	PT XYZ	https://ptxyz.com	77
555	MANDIRI20210352	Lomba 555	1	4	4	PT XYZ	https://ptxyz.com	72
556	MANDIRI20210352	Lomba 556	1	4	4	PT XYZ	https://ptxyz.com	86
557	MANDIRI20210354	Lomba 557	4	1	2	PT XYZ	https://ptxyz.com	62
558	MANDIRI20210354	Lomba 558	4	2	4	PT XYZ	https://ptxyz.com	62
559	MANDIRI20210355	Lomba 559	5	4	2	PT XYZ	https://ptxyz.com	86
560	MANDIRI20210355	Lomba 560	1	4	4	PT XYZ	https://ptxyz.com	90
561	MANDIRI20210356	Lomba 561	1	2	3	PT XYZ	https://ptxyz.com	77
562	MANDIRI20210356	Lomba 562	4	2	3	PT XYZ	https://ptxyz.com	77
563	MANDIRI20210357	Lomba 563	4	2	2	PT XYZ	https://ptxyz.com	65
564	MANDIRI20210357	Lomba 564	5	1	2	PT XYZ	https://ptxyz.com	83
565	MANDIRI20210358	Lomba 565	1	1	1	PT XYZ	https://ptxyz.com	62
566	MANDIRI20210358	Lomba 566	1	1	3	PT XYZ	https://ptxyz.com	86
567	MANDIRI20210359	Lomba 567	3	4	3	PT XYZ	https://ptxyz.com	78
568	MANDIRI20210359	Lomba 568	2	2	4	PT XYZ	https://ptxyz.com	67
569	MANDIRI20210360	Lomba 569	4	1	4	PT XYZ	https://ptxyz.com	90
570	MANDIRI20210360	Lomba 570	4	2	2	PT XYZ	https://ptxyz.com	81
571	MANDIRI20210361	Lomba 571	4	4	4	PT XYZ	https://ptxyz.com	89
572	MANDIRI20210361	Lomba 572	5	4	4	PT XYZ	https://ptxyz.com	64
573	MANDIRI20210362	Lomba 573	1	3	4	PT XYZ	https://ptxyz.com	74
574	MANDIRI20210362	Lomba 574	4	4	4	PT XYZ	https://ptxyz.com	87
575	MANDIRI20210363	Lomba 575	1	3	2	PT XYZ	https://ptxyz.com	72
576	MANDIRI20210363	Lomba 576	2	1	4	PT XYZ	https://ptxyz.com	61
577	MANDIRI20210364	Lomba 577	3	2	1	PT XYZ	https://ptxyz.com	66
578	MANDIRI20210364	Lomba 578	5	2	3	PT XYZ	https://ptxyz.com	76
579	MANDIRI20210365	Lomba 579	1	1	3	PT XYZ	https://ptxyz.com	83
580	MANDIRI20210365	Lomba 580	3	2	1	PT XYZ	https://ptxyz.com	64
581	MANDIRI20210366	Lomba 581	5	3	4	PT XYZ	https://ptxyz.com	83
582	MANDIRI20210366	Lomba 582	3	1	3	PT XYZ	https://ptxyz.com	89
583	MANDIRI20210368	Lomba 583	5	2	2	PT XYZ	https://ptxyz.com	50
584	MANDIRI20210368	Lomba 584	1	3	2	PT XYZ	https://ptxyz.com	54
585	MANDIRI20210369	Lomba 585	3	1	1	PT XYZ	https://ptxyz.com	85
586	MANDIRI20210369	Lomba 586	3	3	2	PT XYZ	https://ptxyz.com	83
587	MANDIRI20210370	Lomba 587	2	1	1	PT XYZ	https://ptxyz.com	85
588	MANDIRI20210370	Lomba 588	3	1	3	PT XYZ	https://ptxyz.com	90
589	MANDIRI20210371	Lomba 589	3	3	4	PT XYZ	https://ptxyz.com	90
590	MANDIRI20210371	Lomba 590	3	2	1	PT XYZ	https://ptxyz.com	69
591	MANDIRI20210372	Lomba 591	1	1	3	PT XYZ	https://ptxyz.com	60
592	MANDIRI20210372	Lomba 592	4	3	3	PT XYZ	https://ptxyz.com	85
593	MANDIRI20210373	Lomba 593	5	4	3	PT XYZ	https://ptxyz.com	54
594	MANDIRI20210373	Lomba 594	5	4	3	PT XYZ	https://ptxyz.com	64
595	MANDIRI20210374	Lomba 595	2	3	4	PT XYZ	https://ptxyz.com	63
596	MANDIRI20210374	Lomba 596	2	2	3	PT XYZ	https://ptxyz.com	84
597	MANDIRI20210375	Lomba 597	2	4	1	PT XYZ	https://ptxyz.com	75
598	MANDIRI20210375	Lomba 598	5	3	2	PT XYZ	https://ptxyz.com	80
599	MANDIRI20210376	Lomba 599	1	4	4	PT XYZ	https://ptxyz.com	90
600	MANDIRI20210376	Lomba 600	5	1	3	PT XYZ	https://ptxyz.com	55
601	MANDIRI20210377	Lomba 601	2	4	3	PT XYZ	https://ptxyz.com	83
602	MANDIRI20210377	Lomba 602	4	2	1	PT XYZ	https://ptxyz.com	87
603	MANDIRI20210378	Lomba 603	3	4	3	PT XYZ	https://ptxyz.com	80
604	MANDIRI20210378	Lomba 604	1	3	4	PT XYZ	https://ptxyz.com	61
605	MANDIRI20210380	Lomba 605	3	3	2	PT XYZ	https://ptxyz.com	59
606	MANDIRI20210380	Lomba 606	1	4	4	PT XYZ	https://ptxyz.com	80
607	MANDIRI20210382	Lomba 607	1	3	1	PT XYZ	https://ptxyz.com	77
608	MANDIRI20210382	Lomba 608	3	3	2	PT XYZ	https://ptxyz.com	71
609	MANDIRI20210383	Lomba 609	1	2	3	PT XYZ	https://ptxyz.com	67
610	MANDIRI20210383	Lomba 610	2	4	4	PT XYZ	https://ptxyz.com	86
611	MANDIRI20210385	Lomba 611	3	2	2	PT XYZ	https://ptxyz.com	51
612	MANDIRI20210385	Lomba 612	4	2	4	PT XYZ	https://ptxyz.com	89
613	MANDIRI20210387	Lomba 613	3	3	4	PT XYZ	https://ptxyz.com	86
614	MANDIRI20210387	Lomba 614	1	2	1	PT XYZ	https://ptxyz.com	60
615	MANDIRI20210388	Lomba 615	5	4	3	PT XYZ	https://ptxyz.com	84
616	MANDIRI20210388	Lomba 616	1	1	2	PT XYZ	https://ptxyz.com	56
617	MANDIRI20210389	Lomba 617	1	4	1	PT XYZ	https://ptxyz.com	63
618	MANDIRI20210389	Lomba 618	5	1	3	PT XYZ	https://ptxyz.com	53
619	MANDIRI20210390	Lomba 619	5	4	1	PT XYZ	https://ptxyz.com	83
620	MANDIRI20210390	Lomba 620	1	2	4	PT XYZ	https://ptxyz.com	67
621	MANDIRI20210391	Lomba 621	1	4	2	PT XYZ	https://ptxyz.com	66
622	MANDIRI20210391	Lomba 622	5	3	3	PT XYZ	https://ptxyz.com	62
623	MANDIRI20210394	Lomba 623	5	1	3	PT XYZ	https://ptxyz.com	87
624	MANDIRI20210394	Lomba 624	5	2	1	PT XYZ	https://ptxyz.com	53
625	MANDIRI20210395	Lomba 625	3	4	1	PT XYZ	https://ptxyz.com	56
626	MANDIRI20210395	Lomba 626	3	3	2	PT XYZ	https://ptxyz.com	75
627	MANDIRI20210396	Lomba 627	5	3	4	PT XYZ	https://ptxyz.com	74
628	MANDIRI20210396	Lomba 628	2	2	3	PT XYZ	https://ptxyz.com	77
629	MANDIRI20210397	Lomba 629	4	1	4	PT XYZ	https://ptxyz.com	72
630	MANDIRI20210397	Lomba 630	4	3	4	PT XYZ	https://ptxyz.com	54
631	MANDIRI20210398	Lomba 631	2	2	4	PT XYZ	https://ptxyz.com	89
632	MANDIRI20210398	Lomba 632	1	2	2	PT XYZ	https://ptxyz.com	56
633	MANDIRI20210399	Lomba 633	5	4	1	PT XYZ	https://ptxyz.com	81
